relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
integration/src/main/java/org/apache/mahout/benchmark/VectorBenchmarks.java,3.875,11,5.6444654523203885,6.8117187956138086,6,3.21859829739593,62,21.4375,35,35,2,14,16,16,16,5,11,29,381,301,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,25,23,8,93,0,93,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/common/NoSuchItemException.java,1.0,1,2.0,2.24643934467102,3,0.0,3,2.3333333333333304,0,0,0,3,3,7,3,0,3,2,9,6,2,0,2,0,0,0,3,4,0,2,0,0,1,0.166666666666667,0.0,0,0,0,0,0,0,2,2,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/common/NoSuchUserException.java,1.0,1,2.0,2.24643934467102,3,0.0,3,2.3333333333333304,0,0,0,3,3,7,3,0,3,2,9,6,2,0,2,0,0,0,3,4,0,2,0,0,1,0.166666666666667,0.0,0,0,0,0,0,0,2,2,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/common/Refreshable.java,0.0,0,1.92192809488736,2.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/common/TasteException.java,1.0,1,2.40666631674069,2.25,4,0.0,4,2.5,0,0,0,4,4,4,4,0,4,4,12,8,1,1,1,0,0,0,4,0,0,1,2,2,1,0.133333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/common/Weighting.java,1.0,1,2.0,0.0,2,0.0,2,0.0,2,2,0,2,2,2,2,0,2,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/eval/DataModelBuilder.java,0.0,0,2.58496250072116,2.3219280948873595,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/eval/IRStatistics.java,0.0,0,3.1699250014423104,3.0,7,0.0,0,1.0,0,0,0,7,7,7,7,0,7,1,9,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/eval/RecommenderBuilder.java,0.0,0,2.58496250072116,2.3219280948873595,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/eval/RecommenderEvaluator.java,0.0,0,3.23592635062903,4.0,5,0.0,0,1.8,0,0,0,5,5,5,5,0,5,7,15,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/eval/RecommenderIRStatsEvaluator.java,0.0,0,2.3219280948873595,3.80735492205761,1,0.0,0,7.0,0,0,0,1,1,1,1,0,1,7,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/eval/RelevantItemsDataSplitter.java,0.0,0,2.25162916738782,3.7216117239699,2,0.0,0,4.5,0,0,0,2,2,2,2,0,2,9,11,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/EntityEntityWritable.java,1.33333333333333,3,4.35361884708808,4.4234526909556795,9,0.623609564462324,16,3.5833333333333304,2,2,1,11,12,12,12,1,11,8,54,33,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,10,0,10,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/EntityPrefWritable.java,1.09090909090909,2,4.12872444526914,4.148710797964419,10,0.28747978728803397,12,3.54545454545455,2,1,0,11,11,16,11,0,11,6,48,29,1,0,1,5,5,0,6,5,5,1,0,0,1,0.4428571428571429,0.3125,0,0,0,1,0,0,15,13,2,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/MutableRecommendedItem.java,1.2,2,3.76737579781604,3.53650882525863,8,0.4,12,3.6,2,2,0,10,10,10,10,0,10,7,45,28,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,2,0,2,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/RecommendedItemsWritable.java,1.57142857142857,3,3.83140184539217,4.8256351551272,4,0.7284313590846841,11,6.428571428571429,1,1,0,7,7,7,7,0,7,4,51,39,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,8,0,8,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/TasteHadoopUtils.java,1.4,2,4.22017552146434,5.143983303761559,3,0.489897948556636,7,4.8,3,3,4,1,5,5,5,1,4,6,29,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,6,1,1,12,0,12,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/ToEntityPrefsMapper.java,2.0,4,4.24022392894185,5.09061440604288,2,1.4142135623731005,6,9.0,7,7,0,3,3,3,3,1,2,5,39,27,1,1,1,0,0,0,3,0,0,1,1,1,1,0.125,0.0,0,0,0,3,3,2,9,0,9,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/ToItemPrefsMapper.java,1.0,1,0.91829583405449,0.0,1,0.0,1,3.0,7,0,0,1,1,4,1,0,1,0,5,3,2,0,2,0,0,0,1,3,0,2,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,2,2,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/TopItemsQueue.java,1.5,3,3.7256507561120897,4.25007531680169,3,0.8660254037844392,6,5.25,2,2,0,4,4,4,4,2,2,3,27,18,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,0,0,6,0,6,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/als/ALS.java,2.2,4,3.7784235030301296,5.61455406571594,1,0.9797958971132712,11,8.8,0,0,4,1,5,5,5,1,4,10,46,34,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,10,0,0,27,0,27,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/als/DatasetSplitter.java,3.0,5,5.17114724019363,5.4459437733505,1,2.0,6,22.0,18,7,1,1,2,45,2,0,2,2,87,62,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0.0,0,0,0,2,5,2,37,37,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/als/FactorizationEvaluator.java,2.3333333333333304,4,5.74346401016988,5.9805161606935195,1,1.24721912892465,7,15.0,13,2,1,2,3,46,3,0,3,3,77,59,2,0,2,0,0,0,3,43,0,2,0,0,1,0.166666666666667,0.0,0,0,0,9,2,1,48,40,8,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/als/MultithreadedSharingMapper.java,2.0,2,3.5,4.5416360073489015,0,0.0,2,15.0,0,0,0,1,1,1,1,0,1,1,18,12,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,2,0,2,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/als/ParallelALSFactorizationJob.java,2.75,7,6.4812045996669605,6.81294622292684,3,2.04633819296811,22,18.125,24,13,1,7,8,51,8,6,2,11,248,184,2,0,2,0,0,0,8,43,0,2,0,0,1,0.19753086419753105,0.0,0,0,0,25,7,2,105,94,11,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/als/PredictionMapper.java,3.0,6,4.53811145783046,6.04279653417619,1,2.16024689946929,9,21.6666666666667,8,7,0,3,3,7,3,2,1,5,78,59,2,0,2,0,0,0,3,4,0,2,0,0,1,0.166666666666667,0.0,0,0,0,12,4,3,28,1,27,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/als/RecommenderJob.java,2.5,4,3.41544557203314,5.20648624946826,1,1.5,5,20.5,18,7,1,1,2,45,2,0,2,2,51,42,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0.0,0,0,0,4,6,1,57,57,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/als/SharingMapper.java,1.0,2,3.89366068968818,3.01057093426848,3,0.707106781186548,4,3.0,1,1,1,3,4,4,4,0,4,2,15,10,1,1,1,0,0,0,4,0,0,1,3,3,1,0.133333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/als/SolveExplicitFeedbackMapper.java,1.0,1,4.08273471742809,5.09141127609144,3,0.0,3,5.33333333333333,4,3,0,3,3,7,3,2,1,5,25,16,2,0,2,0,0,0,3,4,0,2,0,0,1,0.166666666666667,0.0,0,0,0,3,1,1,11,1,10,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/als/SolveImplicitFeedbackMapper.java,1.0,1,3.56977383502948,5.0430576940642595,2,0.0,2,8.0,2,1,0,2,2,6,2,1,1,4,23,14,2,0,2,0,0,0,2,4,0,2,0,0,1,0.148148148148148,0.0,0,0,0,4,1,1,15,1,14,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/AggregateAndRecommendReducer.java,4.33333333333333,10,5.03914867190307,6.22422543127607,1,3.39934634239519,26,18.8333333333333,12,12,0,6,6,6,6,6,0,16,130,92,1,0,1,0,0,0,6,0,0,1,0,0,1,0.14285714285714302,0.0,0,0,0,13,8,6,26,0,26,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/IDReader.java,2.05555555555556,4,4.903151316563768,5.515556171351019,8,1.1772011166898402,37,7.27777777777778,11,11,1,17,18,18,18,7,11,12,144,106,0,0,0,0,0,0,18,0,0,0,0,0,0,0.0,0.0,0,0,0,5,11,6,20,0,20,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemFilterAsVectorAndPrefsReducer.java,2.0,2,3.5585186130489097,4.85619629821938,0,0.0,2,15.0,2,2,0,1,1,1,1,1,0,3,21,16,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,6,2,2,10,0,10,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemFilterMapper.java,1.0,1,3.8731406795131296,4.35485207383835,1,0.0,1,8.0,3,3,0,1,1,1,1,1,0,3,14,11,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,3,2,4,0,4,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemIDIndexMapper.java,1.5,2,3.748994803525101,4.81149918427085,1,0.5,3,7.0,3,3,0,2,2,2,2,2,0,4,22,14,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,4,2,2,8,0,8,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemIDIndexReducer.java,4.0,4,2.7192945256669803,4.063650847340259,0,0.0,4,15.0,1,1,0,1,1,1,1,1,0,3,20,12,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,1,1,3,0,3,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/PartialMultiplyMapper.java,3.0,3,3.2806390622295694,4.66146788019945,0,0.0,3,16.0,2,2,0,1,1,1,1,1,0,3,22,16,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,5,2,2,8,0,8,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/PrefAndSimilarityColumnWritable.java,1.11111111111111,2,4.06667707370723,4.26880070916786,8,0.314269680527354,10,4.11111111111111,2,2,0,9,9,9,9,0,9,7,45,30,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,12,0,12,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/RecommenderJob.java,9.0,21,3.82088885135019,6.71888722009294,1,8.640987597877151,27,64.3333333333333,16,5,2,1,3,46,3,1,2,3,201,127,2,0,2,0,0,0,3,43,0,2,0,0,1,0.166666666666667,0.0,0,0,0,23,2,1,159,150,9,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/SimilarityMatrixRowWrapperMapper.java,1.0,1,3.2806390622295694,4.00623892865339,1,0.0,1,9.0,2,2,0,1,1,1,1,1,0,3,15,9,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,4,2,2,5,0,5,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ToUserVectorsReducer.java,2.5,4,4.1343361131944505,5.03452614895697,1,1.5,5,10.0,3,3,0,2,2,2,2,2,0,4,30,20,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,7,2,2,8,0,8,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ToVectorAndPrefReducer.java,5.0,5,2.9689185639621,4.57417732066744,0,0.0,5,23.0,1,1,0,1,1,1,1,1,0,3,28,18,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,4,1,1,9,0,9,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/UserVectorSplitterMapper.java,2.5,4,4.76573096787441,5.42731231235679,1,1.1180339887498898,10,12.0,8,8,0,4,4,4,4,4,0,6,61,45,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,8,6,5,13,0,13,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/VectorAndPrefsWritable.java,1.22222222222222,2,4.16836743955838,4.7451742949355395,7,0.415739709641549,11,4.888888888888889,3,3,0,9,9,9,9,0,9,8,52,41,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,1,20,0,20,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/item/VectorOrPrefWritable.java,1.27272727272727,2,4.08604861231304,4.68004578907624,8,0.44536177141512295,14,5.0,3,3,0,11,11,11,11,0,11,8,63,44,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,15,0,15,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/preparation/PreparePreferenceMatrixJob.java,3.5,6,3.34643934467102,5.90450038216368,1,2.5,7,27.0,16,5,1,1,2,45,2,0,2,2,62,40,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0.0,0,0,0,14,4,1,54,50,4,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/preparation/ToItemVectorsMapper.java,2.0,2,3.40370169605735,4.6785629396449195,0,0.0,2,14.0,2,2,0,1,1,1,1,1,0,3,20,15,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,6,2,2,8,0,8,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/preparation/ToItemVectorsReducer.java,1.0,1,3.26078455829785,3.87966400490259,1,0.0,1,6.0,1,1,0,1,1,1,1,1,0,3,10,6,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,1,1,6,0,6,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/ItemSimilarityJob.java,4.5,8,5.79348095381348,5.72414845893111,1,3.5,9,37.5,16,5,1,1,2,45,2,0,2,2,126,73,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0.0,0,0,0,7,2,1,71,67,4,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/TopSimilarItemsQueue.java,1.5,3,3.55376311447225,4.10622188870725,3,0.8660254037844392,6,5.25,2,2,0,4,4,4,4,2,2,3,27,18,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,0,0,6,0,6,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/AbstractLongPrimitiveIterator.java,1.0,1,2.3219280948873595,1.5849625007211599,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,0,6,3,0,1,0,0,0,0,1,0,0,0,5,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/BitSet.java,1.6,4,3.83803981689816,4.15881770853733,6,0.916515138991168,16,4.8,1,1,0,10,10,10,10,1,9,6,55,40,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/Cache.java,1.77777777777778,3,4.20860650748882,4.54871454504916,5,0.916245694581702,16,7.1111111111111125,3,3,0,9,9,9,9,1,8,8,74,49,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,13,0,13,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/FastByIDMap.java,2.77777777777778,10,5.59935152275699,5.60523497636395,11,2.16595429884644,75,10.8518518518519,12,12,0,27,27,27,27,5,22,21,512,354,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,6,2,2,19,0,19,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/FastIDSet.java,2.7037037037037,10,5.24214209686114,5.34644277792586,10,2.01503266796081,73,9.888888888888893,7,7,0,27,27,27,27,4,23,18,332,246,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,6,0,6,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/FastMap.java,2.6551724137931,10,5.44192243366064,5.678315622764571,12,2.0724109243195503,77,10.2413793103448,11,11,0,29,29,29,29,5,24,23,557,370,0,0,0,0,0,0,29,0,0,0,0,0,0,0.0,0.0,0,0,0,5,3,3,19,0,19,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/FixedRunningAverage.java,1.0,1,3.65668437422261,3.7943360657504495,8,0.0,8,3.125,2,2,0,8,8,8,8,0,8,5,36,20,0,1,0,1,0,1,8,0,0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,2,0,2,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/FixedRunningAverageAndStdDev.java,1.0,1,3.3278195311147796,3.0516016368717005,4,0.0,4,3.25,3,1,0,4,4,11,4,0,4,3,19,11,1,0,1,1,1,0,3,7,1,1,0,0,1,0.166666666666667,0.0909090909090909,0,0,0,1,0,0,6,4,2,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/FullRunningAverage.java,1.44444444444444,3,3.6499844950373594,3.4357662166594203,6,0.684934889218775,13,4.66666666666667,2,2,0,9,9,9,9,0,9,5,53,30,0,1,0,4,0,4,9,0,0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,2,0,2,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/FullRunningAverageAndStdDev.java,1.1818181818181799,2,4.11672929667217,4.38852135871697,9,0.385694607919935,13,5.0,5,3,0,11,11,16,11,1,10,7,66,46,1,0,1,4,4,0,7,5,4,1,0,0,1,0.460648148148148,0.25,0,0,0,1,0,0,13,11,2,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/InvertedRunningAverage.java,1.0,1,3.24052826021671,3.2946635862096,7,0.0,7,3.0,1,1,0,7,7,7,7,0,7,4,30,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/InvertedRunningAverageAndStdDev.java,1.0,1,3.29779681159859,3.3771177198116,8,0.0,8,3.0,1,1,0,8,8,8,8,0,8,4,34,18,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/LongPrimitiveArrayIterator.java,1.375,2,3.59948398178769,3.76844684812558,5,0.484122918275927,11,4.25,3,3,0,8,8,8,8,0,8,2,46,27,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/LongPrimitiveIterator.java,0.0,0,2.3219280948873595,1.0,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,0,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/RefreshHelper.java,2.3333333333333304,5,4.0209505944546695,4.39255668726699,1,1.24721912892465,14,7.5,4,4,2,4,6,6,6,0,6,8,52,35,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,4,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/Retriever.java,0.0,0,2.5,2.3219280948873595,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/RunningAverage.java,0.0,0,3.0957952550009304,3.12192809488736,6,0.0,0,1.0,0,0,0,6,6,6,6,0,6,3,8,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/RunningAverageAndStdDev.java,0.0,0,2.25162916738782,1.5849625007211599,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/SamplingLongPrimitiveIterator.java,1.6666666666666698,3,3.9084528468535202,4.29862324355367,4,0.666666666666667,15,6.1111111111111125,4,4,1,8,9,10,9,1,8,8,66,46,1,0,1,0,0,0,9,1,0,1,0,0,1,0.15,0.0,0,0,0,2,1,1,2,0,2,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/SkippingIterator.java,0.0,0,2.25162916738782,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/WeightedRunningAverage.java,1.16666666666667,2,3.86052953247163,3.86545872027391,10,0.37267799624996506,14,4.25,2,2,0,12,12,12,12,0,12,9,62,38,0,1,0,4,0,4,12,0,0,0,1,1,0,0.0,0.0,3,0,3,1,0,0,2,0,2,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/WeightedRunningAverageAndStdDev.java,1.42857142857143,4,3.78212222414531,4.05130423535598,6,1.04978131833565,10,6.0,5,3,0,7,7,15,7,0,7,6,53,35,1,0,1,4,4,0,3,8,4,1,0,0,1,0.402777777777778,0.266666666666667,0,0,0,1,0,0,10,8,2,0,0.0
mr/src/main/java/org/apache/mahout/cf/taste/impl/common/jdbc/AbstractJDBCComponent.java,2.0,4,4.00385618977472,4.45865971244883,2,1.22474487139159,8,7.75,3,3,3,1,4,4,4,3,1,7,36,24,0,4,0,4,0,4,4,0,0,0,3,15,0,0.0,0.0,0,0,0,1,2,2,0,0,0,0,0.0
