relName,className,version,filePath,bug,type
src\java\org\apache\commons\configuration\ConfigurationUtils.java,org.apache.commons.configuration.ConfigurationUtils,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\ConfigurationUtils.java,1.0,NON
src\java\org\apache\commons\configuration\ConfigurationRuntimeException.java,org.apache.commons.configuration.ConfigurationRuntimeException,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\ConfigurationRuntimeException.java,0.0,NON
src\java\org\apache\commons\configuration\DatabaseConfiguration.java,org.apache.commons.configuration.DatabaseConfiguration,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\DatabaseConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\SubsetConfiguration.java,org.apache.commons.configuration.SubsetConfiguration,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\SubsetConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\beanutils\ConfigurationDynaBean.java,org.apache.commons.configuration.beanutils.ConfigurationDynaBean,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\beanutils\ConfigurationDynaBean.java,0.0,NON
src\java\org\apache\commons\configuration\ConversionException.java,org.apache.commons.configuration.ConversionException,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\ConversionException.java,0.0,NON
src\java\org\apache\commons\configuration\beanutils\ConfigurationDynaClass.java,org.apache.commons.configuration.beanutils.ConfigurationDynaClass,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\beanutils\ConfigurationDynaClass.java,0.0,NON
src\java\org\apache\commons\configuration\StrictConfigurationComparator.java,org.apache.commons.configuration.StrictConfigurationComparator,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\StrictConfigurationComparator.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationFactory.java,org.apache.commons.configuration.ConfigurationFactory,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\ConfigurationFactory.java,0.0,NON
src\java\org\apache\commons\configuration\JNDIConfiguration.java,org.apache.commons.configuration.JNDIConfiguration,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\JNDIConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\BaseConfigurationXMLReader.java,org.apache.commons.configuration.BaseConfigurationXMLReader,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\BaseConfigurationXMLReader.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationXMLReader.java,org.apache.commons.configuration.ConfigurationXMLReader,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\ConfigurationXMLReader.java,0.0,NON
src\java\org\apache\commons\configuration\HierarchicalConfigurationConverter.java,org.apache.commons.configuration.HierarchicalConfigurationConverter,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\HierarchicalConfigurationConverter.java,0.0,NON
src\java\org\apache\commons\configuration\HierarchicalXMLConfiguration.java,org.apache.commons.configuration.HierarchicalXMLConfiguration,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\HierarchicalXMLConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\HierarchicalConfiguration.java,org.apache.commons.configuration.HierarchicalConfiguration,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\HierarchicalConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\HierarchicalConfigurationXMLReader.java,org.apache.commons.configuration.HierarchicalConfigurationXMLReader,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\HierarchicalConfigurationXMLReader.java,0.0,NON
src\java\org\apache\commons\configuration\Configuration.java,org.apache.commons.configuration.Configuration,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\Configuration.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationComparator.java,org.apache.commons.configuration.ConfigurationComparator,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\ConfigurationComparator.java,0.0,NON
src\java\org\apache\commons\configuration\FileConfiguration.java,org.apache.commons.configuration.FileConfiguration,v1.0,RELATIVE:\commons-configuration\commons-configuration-1.0\src\java\org\apache\commons\configuration\FileConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationRuntimeException.java,org.apache.commons.configuration.ConfigurationRuntimeException,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\ConfigurationRuntimeException.java,0.0,NON
src\java\org\apache\commons\configuration\SystemConfiguration.java,org.apache.commons.configuration.SystemConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\SystemConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\MapConfiguration.java,org.apache.commons.configuration.MapConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\MapConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\HierarchicalConfiguration.java,org.apache.commons.configuration.HierarchicalConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\HierarchicalConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\AbstractConfiguration.java,org.apache.commons.configuration.AbstractConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\AbstractConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationKey.java,org.apache.commons.configuration.ConfigurationKey,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\ConfigurationKey.java,0.0,NON
src\java\org\apache\commons\configuration\PropertyConverter.java,org.apache.commons.configuration.PropertyConverter,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\PropertyConverter.java,1.0,NON
src\java\org\apache\commons\configuration\BaseConfiguration.java,org.apache.commons.configuration.BaseConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\BaseConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\BaseConfigurationXMLReader.java,org.apache.commons.configuration.BaseConfigurationXMLReader,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\BaseConfigurationXMLReader.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationXMLReader.java,org.apache.commons.configuration.ConfigurationXMLReader,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\ConfigurationXMLReader.java,0.0,NON
src\java\org\apache\commons\configuration\JNDIConfiguration.java,org.apache.commons.configuration.JNDIConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\JNDIConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\DataConfiguration.java,org.apache.commons.configuration.DataConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\DataConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\ConversionException.java,org.apache.commons.configuration.ConversionException,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\ConversionException.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationException.java,org.apache.commons.configuration.ConfigurationException,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\ConfigurationException.java,0.0,NON
src\java\org\apache\commons\configuration\beanutils\ConfigurationDynaClass.java,org.apache.commons.configuration.beanutils.ConfigurationDynaClass,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\beanutils\ConfigurationDynaClass.java,0.0,NON
src\java\org\apache\commons\configuration\beanutils\ConfigurationDynaBean.java,org.apache.commons.configuration.beanutils.ConfigurationDynaBean,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\beanutils\ConfigurationDynaBean.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationFactory.java,org.apache.commons.configuration.ConfigurationFactory,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\ConfigurationFactory.java,0.0,NON
src\java\org\apache\commons\configuration\PropertiesConfiguration.java,org.apache.commons.configuration.PropertiesConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\PropertiesConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\SubsetConfiguration.java,org.apache.commons.configuration.SubsetConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\SubsetConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\XMLPropertiesConfiguration.java,org.apache.commons.configuration.XMLPropertiesConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\XMLPropertiesConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\AbstractFileConfiguration.java,org.apache.commons.configuration.AbstractFileConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\AbstractFileConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\web\ServletFilterConfiguration.java,org.apache.commons.configuration.web.ServletFilterConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\web\ServletFilterConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationUtils.java,org.apache.commons.configuration.ConfigurationUtils,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\ConfigurationUtils.java,1.0,NON
src\java\org\apache\commons\configuration\ConfigurationMap.java,org.apache.commons.configuration.ConfigurationMap,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\ConfigurationMap.java,0.0,NON
src\java\org\apache\commons\configuration\reloading\FileChangedReloadingStrategy.java,org.apache.commons.configuration.reloading.FileChangedReloadingStrategy,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\reloading\FileChangedReloadingStrategy.java,0.0,NON
src\java\org\apache\commons\configuration\CompositeConfiguration.java,org.apache.commons.configuration.CompositeConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\CompositeConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\web\ServletRequestConfiguration.java,org.apache.commons.configuration.web.ServletRequestConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\web\ServletRequestConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\HierarchicalConfigurationConverter.java,org.apache.commons.configuration.HierarchicalConfigurationConverter,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\HierarchicalConfigurationConverter.java,0.0,NON
src\java\org\apache\commons\configuration\XMLConfiguration.java,org.apache.commons.configuration.XMLConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\XMLConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\ConfigurationConverter.java,org.apache.commons.configuration.ConfigurationConverter,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\ConfigurationConverter.java,0.0,NON
src\java\org\apache\commons\configuration\HierarchicalConfigurationXMLReader.java,org.apache.commons.configuration.HierarchicalConfigurationXMLReader,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\HierarchicalConfigurationXMLReader.java,0.0,NON
src\java\org\apache\commons\configuration\HierarchicalXMLConfiguration.java,org.apache.commons.configuration.HierarchicalXMLConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\HierarchicalXMLConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\reloading\InvariantReloadingStrategy.java,org.apache.commons.configuration.reloading.InvariantReloadingStrategy,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\reloading\InvariantReloadingStrategy.java,0.0,NON
src\java\org\apache\commons\configuration\web\ServletConfiguration.java,org.apache.commons.configuration.web.ServletConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\web\ServletConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\web\ServletContextConfiguration.java,org.apache.commons.configuration.web.ServletContextConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\web\ServletContextConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\DatabaseConfiguration.java,org.apache.commons.configuration.DatabaseConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\DatabaseConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\StrictConfigurationComparator.java,org.apache.commons.configuration.StrictConfigurationComparator,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\StrictConfigurationComparator.java,0.0,NON
src\java\org\apache\commons\configuration\web\AppletConfiguration.java,org.apache.commons.configuration.web.AppletConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\web\AppletConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\reloading\ReloadingStrategy.java,org.apache.commons.configuration.reloading.ReloadingStrategy,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\reloading\ReloadingStrategy.java,0.0,NON
src\java\org\apache\commons\configuration\FileConfiguration.java,org.apache.commons.configuration.FileConfiguration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\FileConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\Configuration.java,org.apache.commons.configuration.Configuration,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\Configuration.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationComparator.java,org.apache.commons.configuration.ConfigurationComparator,v1.1,RELATIVE:\commons-configuration\commons-configuration-1.1\src\java\org\apache\commons\configuration\ConfigurationComparator.java,0.0,NON
src\java\org\apache\commons\configuration\event\ConfigurationErrorEvent.java,org.apache.commons.configuration.event.ConfigurationErrorEvent,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\event\ConfigurationErrorEvent.java,0.0,NON
src\java\org\apache\commons\configuration\event\ConfigurationEvent.java,org.apache.commons.configuration.event.ConfigurationEvent,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\event\ConfigurationEvent.java,0.0,NON
src\java\org\apache\commons\configuration\HierarchicalINIConfiguration.java,org.apache.commons.configuration.HierarchicalINIConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\HierarchicalINIConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\SubnodeConfiguration.java,org.apache.commons.configuration.SubnodeConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\SubnodeConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\HierarchicalConfiguration.java,org.apache.commons.configuration.HierarchicalConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\HierarchicalConfiguration.java,0.0,IL
src\java\org\apache\commons\configuration\ConfigurationException.java,org.apache.commons.configuration.ConfigurationException,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\ConfigurationException.java,0.0,NON
src\java\org\apache\commons\configuration\AbstractConfiguration.java,org.apache.commons.configuration.AbstractConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\AbstractConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\AbstractHierarchicalFileConfiguration.java,org.apache.commons.configuration.AbstractHierarchicalFileConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\AbstractHierarchicalFileConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\tree\DefaultConfigurationNode.java,org.apache.commons.configuration.tree.DefaultConfigurationNode,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\tree\DefaultConfigurationNode.java,0.0,NON
src\java\org\apache\commons\configuration\tree\xpath\ConfigurationNodePointer.java,org.apache.commons.configuration.tree.xpath.ConfigurationNodePointer,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\tree\xpath\ConfigurationNodePointer.java,0.0,NON
src\java\org\apache\commons\configuration\beanutils\XMLBeanDeclaration.java,org.apache.commons.configuration.beanutils.XMLBeanDeclaration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\beanutils\XMLBeanDeclaration.java,0.0,IL
src\java\org\apache\commons\configuration\ConfigurationRuntimeException.java,org.apache.commons.configuration.ConfigurationRuntimeException,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\ConfigurationRuntimeException.java,0.0,NON
src\java\org\apache\commons\configuration\PropertyConverter.java,org.apache.commons.configuration.PropertyConverter,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\PropertyConverter.java,0.0,NON
src\java\org\apache\commons\configuration\DataConfiguration.java,org.apache.commons.configuration.DataConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\DataConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\ConversionException.java,org.apache.commons.configuration.ConversionException,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\ConversionException.java,0.0,NON
src\java\org\apache\commons\configuration\BaseConfiguration.java,org.apache.commons.configuration.BaseConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\BaseConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\reloading\FileChangedReloadingStrategy.java,org.apache.commons.configuration.reloading.FileChangedReloadingStrategy,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\reloading\FileChangedReloadingStrategy.java,0.0,NON
src\java\org\apache\commons\configuration\PropertiesConfiguration.java,org.apache.commons.configuration.PropertiesConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\PropertiesConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\PropertiesConfigurationLayout.java,org.apache.commons.configuration.PropertiesConfigurationLayout,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\PropertiesConfigurationLayout.java,1.0,NON
src\java\org\apache\commons\configuration\ConfigurationFactory.java,org.apache.commons.configuration.ConfigurationFactory,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\ConfigurationFactory.java,0.0,NON
src\java\org\apache\commons\configuration\AbstractFileConfiguration.java,org.apache.commons.configuration.AbstractFileConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\event\EventSource.java,org.apache.commons.configuration.event.EventSource,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\event\EventSource.java,0.0,NON
src\java\org\apache\commons\configuration\tree\xpath\ConfigurationNodeIteratorAttribute.java,org.apache.commons.configuration.tree.xpath.ConfigurationNodeIteratorAttribute,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\tree\xpath\ConfigurationNodeIteratorAttribute.java,0.0,NON
src\java\org\apache\commons\configuration\XMLConfiguration.java,org.apache.commons.configuration.XMLConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\XMLConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\resolver\DefaultEntityResolver.java,org.apache.commons.configuration.resolver.DefaultEntityResolver,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\resolver\DefaultEntityResolver.java,0.0,NON
src\java\org\apache\commons\configuration\DynamicCombinedConfiguration.java,org.apache.commons.configuration.DynamicCombinedConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\DynamicCombinedConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\interpol\ConfigurationInterpolator.java,org.apache.commons.configuration.interpol.ConfigurationInterpolator,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\interpol\ConfigurationInterpolator.java,0.0,NON
src\java\org\apache\commons\configuration\tree\NodeCombiner.java,org.apache.commons.configuration.tree.NodeCombiner,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\tree\NodeCombiner.java,0.0,NON
src\java\org\apache\commons\configuration\CombinedConfiguration.java,org.apache.commons.configuration.CombinedConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\CombinedConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\web\ServletConfiguration.java,org.apache.commons.configuration.web.ServletConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\web\ServletConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\MapConfiguration.java,org.apache.commons.configuration.MapConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\MapConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\SubsetConfiguration.java,org.apache.commons.configuration.SubsetConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\SubsetConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\CompositeConfiguration.java,org.apache.commons.configuration.CompositeConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\CompositeConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\ConfigurationUtils.java,org.apache.commons.configuration.ConfigurationUtils,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\ConfigurationUtils.java,1.0,NON
src\java\org\apache\commons\configuration\FileSystem.java,org.apache.commons.configuration.FileSystem,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\FileSystem.java,0.0,NON
src\java\org\apache\commons\configuration\StrictConfigurationComparator.java,org.apache.commons.configuration.StrictConfigurationComparator,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\StrictConfigurationComparator.java,0.0,NON
src\java\org\apache\commons\configuration\plist\XMLPropertyListConfiguration.java,org.apache.commons.configuration.plist.XMLPropertyListConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\plist\XMLPropertyListConfiguration.java,1.0,NON
src\java\org\apache\commons\configuration\plist\PropertyListConfiguration.java,org.apache.commons.configuration.plist.PropertyListConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\plist\PropertyListConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\tree\ViewNode.java,org.apache.commons.configuration.tree.ViewNode,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\tree\ViewNode.java,0.0,NON
src\java\org\apache\commons\configuration\tree\DefaultExpressionEngine.java,org.apache.commons.configuration.tree.DefaultExpressionEngine,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\tree\DefaultExpressionEngine.java,0.0,NON
src\java\org\apache\commons\configuration\tree\UnionCombiner.java,org.apache.commons.configuration.tree.UnionCombiner,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\tree\UnionCombiner.java,0.0,NON
src\java\org\apache\commons\configuration\XMLPropertiesConfiguration.java,org.apache.commons.configuration.XMLPropertiesConfiguration,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\XMLPropertiesConfiguration.java,0.0,NON
src\java\org\apache\commons\configuration\ConfigurationMap.java,org.apache.commons.configuration.ConfigurationMap,v1.10,RELATIVE:\commons-configuration\commons-configuration-1.10\src\main\java\org\apache\commons\configuration\ConfigurationMap.java,0.0,NON
