relName,className,version,filePath,bug
src\main\org\codehaus\groovy\runtime\NullObject.java,org.codehaus.groovy.runtime.NullObject,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\runtime\NullObject.java,0.0
src\main\groovy\lang\EmptyRange.java,groovy.lang.EmptyRange,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\EmptyRange.java,0.0
src\main\groovy\lang\IntRange.java,groovy.lang.IntRange,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\IntRange.java,0.0
src\main\groovy\lang\ObjectRange.java,groovy.lang.ObjectRange,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\ObjectRange.java,0.0
src\main\org\codehaus\groovy\runtime\DefaultGroovyMethods.java,org.codehaus.groovy.runtime.DefaultGroovyMethods,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\runtime\DefaultGroovyMethods.java,1.0
src\test\org\codehaus\groovy\classgen\RunGroovyTest.java,org.codehaus.groovy.classgen.RunGroovyTest,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\test\org\codehaus\groovy\classgen\RunGroovyTest.java,0.0
src\test\org\codehaus\groovy\classgen\TestSupport.java,org.codehaus.groovy.classgen.TestSupport,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\test\org\codehaus\groovy\classgen\TestSupport.java,0.0
src\main\org\codehaus\groovy\ast\stmt\TryCatchStatement.java,org.codehaus.groovy.ast.stmt.TryCatchStatement,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ast\stmt\TryCatchStatement.java,0.0
src\main\org\codehaus\groovy\ast\stmt\Statement.java,org.codehaus.groovy.ast.stmt.Statement,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ast\stmt\Statement.java,0.0
src\main\org\codehaus\groovy\ast\stmt\CatchStatement.java,org.codehaus.groovy.ast.stmt.CatchStatement,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ast\stmt\CatchStatement.java,0.0
src\main\org\codehaus\groovy\tools\groovydoc\GroovyDocTemplateEngine.java,org.codehaus.groovy.tools.groovydoc.GroovyDocTemplateEngine,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\tools\groovydoc\GroovyDocTemplateEngine.java,0.0
src\main\groovy\text\GStringTemplateEngine.java,groovy.text.GStringTemplateEngine,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\text\GStringTemplateEngine.java,0.0
src\main\groovy\text\TemplateEngine.java,groovy.text.TemplateEngine,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\text\TemplateEngine.java,0.0
src\main\org\codehaus\groovy\tools\groovydoc\GroovyDocTool.java,org.codehaus.groovy.tools.groovydoc.GroovyDocTool,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\tools\groovydoc\GroovyDocTool.java,0.0
src\main\org\codehaus\groovy\control\CompilerConfiguration.java,org.codehaus.groovy.control.CompilerConfiguration,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\control\CompilerConfiguration.java,1.0
src\main\org\codehaus\groovy\control\io\NullWriter.java,org.codehaus.groovy.control.io.NullWriter,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\control\io\NullWriter.java,0.0
src\main\org\codehaus\groovy\control\messages\WarningMessage.java,org.codehaus.groovy.control.messages.WarningMessage,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\control\messages\WarningMessage.java,0.0
src\main\org\codehaus\groovy\control\ParserPluginFactory.java,org.codehaus.groovy.control.ParserPluginFactory,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\control\ParserPluginFactory.java,0.0
src\main\org\codehaus\groovy\control\ConfigurationException.java,org.codehaus.groovy.control.ConfigurationException,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\control\ConfigurationException.java,0.0
experimental\org\codehaus\groovy\runtimemetaclassactionssupport\MethodGenerator.java,org.codehaus.groovy.runtimemetaclassactionssupport.MethodGenerator,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\experimental\org\codehaus\groovy\runtimemetaclassactionssupport\MethodGenerator.java,0.0
src\main\groovy\lang\GString.java,groovy.lang.GString,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\GString.java,0.0
experimental\org\codehaus\groovy\runtimemetaclassactionssupport\OverloadedMethodsGenerator.java,org.codehaus.groovy.runtimemetaclassactionssupport.OverloadedMethodsGenerator,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\experimental\org\codehaus\groovy\runtimemetaclassactionssupport\OverloadedMethodsGenerator.java,0.0
src\test\UberTestCaseJavaSourceGroovyPackagesNonSecurity.java,UberTestCaseJavaSourceGroovyPackagesNonSecurity,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\test\UberTestCaseJavaSourceGroovyPackagesNonSecurity.java,0.0
src\test\JavaSourceGroovyPackagesNonSecuritySuite.java,JavaSourceGroovyPackagesNonSecuritySuite,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\test\JavaSourceGroovyPackagesNonSecuritySuite.java,0.0
src\main\org\codehaus\groovy\syntax\ParserException.java,org.codehaus.groovy.syntax.ParserException,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\syntax\ParserException.java,0.0
src\main\org\codehaus\groovy\syntax\TokenException.java,org.codehaus.groovy.syntax.TokenException,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\syntax\TokenException.java,0.0
src\main\org\codehaus\groovy\syntax\Token.java,org.codehaus.groovy.syntax.Token,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\syntax\Token.java,0.0
src\main\org\codehaus\groovy\classgen\ClassGenerator.java,org.codehaus.groovy.classgen.ClassGenerator,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\classgen\ClassGenerator.java,0.0
src\main\org\codehaus\groovy\ast\ClassCodeVisitorSupport.java,org.codehaus.groovy.ast.ClassCodeVisitorSupport,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ast\ClassCodeVisitorSupport.java,0.0
src\main\org\codehaus\groovy\control\SourceUnit.java,org.codehaus.groovy.control.SourceUnit,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\control\SourceUnit.java,0.0
src\main\org\codehaus\groovy\classgen\BytecodeSequence.java,org.codehaus.groovy.classgen.BytecodeSequence,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\classgen\BytecodeSequence.java,1.0
src\main\org\codehaus\groovy\runtime\metaclass\MetaMethodIndex.java,org.codehaus.groovy.runtime.metaclass.MetaMethodIndex,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\runtime\metaclass\MetaMethodIndex.java,0.0
src\main\groovy\lang\MetaMethod.java,groovy.lang.MetaMethod,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\MetaMethod.java,0.0
src\main\org\codehaus\groovy\reflection\CachedClass.java,org.codehaus.groovy.reflection.CachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\CachedClass.java,1.0
src\main\org\codehaus\groovy\reflection\FastArray.java,org.codehaus.groovy.reflection.FastArray,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\FastArray.java,0.0
src\main\org\codehaus\groovy\reflection\SingleKeyHashMap.java,org.codehaus.groovy.reflection.SingleKeyHashMap,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\SingleKeyHashMap.java,0.0
src\main\org\codehaus\groovy\runtime\metaclass\NewMetaMethod.java,org.codehaus.groovy.runtime.metaclass.NewMetaMethod,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\runtime\metaclass\NewMetaMethod.java,0.0
src\main\org\codehaus\groovy\runtime\metaclass\NewInstanceMetaMethod.java,org.codehaus.groovy.runtime.metaclass.NewInstanceMetaMethod,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\runtime\metaclass\NewInstanceMetaMethod.java,0.0
src\main\org\codehaus\groovy\runtime\metaclass\NewStaticMetaMethod.java,org.codehaus.groovy.runtime.metaclass.NewStaticMetaMethod,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\runtime\metaclass\NewStaticMetaMethod.java,0.0
src\main\org\codehaus\groovy\runtime\metaclass\ClosureMetaMethod.java,org.codehaus.groovy.runtime.metaclass.ClosureMetaMethod,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\runtime\metaclass\ClosureMetaMethod.java,0.0
src\main\org\codehaus\groovy\runtime\metaclass\ClosureStaticMetaMethod.java,org.codehaus.groovy.runtime.metaclass.ClosureStaticMetaMethod,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\runtime\metaclass\ClosureStaticMetaMethod.java,0.0
src\main\org\codehaus\groovy\reflection\ParameterTypes.java,org.codehaus.groovy.reflection.ParameterTypes,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\ParameterTypes.java,1.0
src\main\groovy\lang\GroovyObjectSupport.java,groovy.lang.GroovyObjectSupport,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\GroovyObjectSupport.java,0.0
src\main\groovy\lang\StringWriterIOException.java,groovy.lang.StringWriterIOException,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\StringWriterIOException.java,0.0
src\main\org\codehaus\groovy\GroovyBugError.java,org.codehaus.groovy.GroovyBugError,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\GroovyBugError.java,0.0
src\main\org\codehaus\groovy\runtime\MetaClassHelper.java,org.codehaus.groovy.runtime.MetaClassHelper,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\runtime\MetaClassHelper.java,1.0
src\main\org\codehaus\groovy\reflection\ReflectionCache.java,org.codehaus.groovy.reflection.ReflectionCache,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\ReflectionCache.java,0.0
src\main\org\codehaus\groovy\syntax\Reduction.java,org.codehaus.groovy.syntax.Reduction,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\syntax\Reduction.java,0.0
src\main\org\codehaus\groovy\ast\ModuleNode.java,org.codehaus.groovy.ast.ModuleNode,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ast\ModuleNode.java,0.0
src\main\org\codehaus\groovy\control\CompilationFailedException.java,org.codehaus.groovy.control.CompilationFailedException,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\control\CompilationFailedException.java,0.0
src\main\org\codehaus\groovy\reflection\WeakDoubleKeyHashMap.java,org.codehaus.groovy.reflection.WeakDoubleKeyHashMap,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\WeakDoubleKeyHashMap.java,1.0
src\main\org\codehaus\groovy\reflection\TripleKeyHashMap.java,org.codehaus.groovy.reflection.TripleKeyHashMap,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\TripleKeyHashMap.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\StringCachedClass.java,org.codehaus.groovy.reflection.stdclasses.StringCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\StringCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\NumberCachedClass.java,org.codehaus.groovy.reflection.stdclasses.NumberCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\NumberCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\IntegerCachedClass.java,org.codehaus.groovy.reflection.stdclasses.IntegerCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\IntegerCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\DoubleCachedClass.java,org.codehaus.groovy.reflection.stdclasses.DoubleCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\DoubleCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\BigDecimalCachedClass.java,org.codehaus.groovy.reflection.stdclasses.BigDecimalCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\BigDecimalCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\LongCachedClass.java,org.codehaus.groovy.reflection.stdclasses.LongCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\LongCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\FloatCachedClass.java,org.codehaus.groovy.reflection.stdclasses.FloatCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\FloatCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\ShortCachedClass.java,org.codehaus.groovy.reflection.stdclasses.ShortCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\ShortCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\BooleanCachedClass.java,org.codehaus.groovy.reflection.stdclasses.BooleanCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\BooleanCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\CharacterCachedClass.java,org.codehaus.groovy.reflection.stdclasses.CharacterCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\CharacterCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\BigIntegerCachedClass.java,org.codehaus.groovy.reflection.stdclasses.BigIntegerCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\BigIntegerCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\ByteCachedClass.java,org.codehaus.groovy.reflection.stdclasses.ByteCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\ByteCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\ArrayCachedClass.java,org.codehaus.groovy.reflection.stdclasses.ArrayCachedClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\ArrayCachedClass.java,0.0
src\main\org\codehaus\groovy\reflection\stdclasses\CachedClosureClass.java,org.codehaus.groovy.reflection.stdclasses.CachedClosureClass,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\reflection\stdclasses\CachedClosureClass.java,0.0
src\main\org\codehaus\groovy\ant\Groovy.java,org.codehaus.groovy.ant.Groovy,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ant\Groovy.java,0.0
src\main\groovy\lang\Binding.java,groovy.lang.Binding,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\Binding.java,0.0
src\main\groovy\lang\GroovyClassLoader.java,groovy.lang.GroovyClassLoader,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\GroovyClassLoader.java,1.0
src\main\groovy\lang\GroovyShell.java,groovy.lang.GroovyShell,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\GroovyShell.java,1.0
src\main\groovy\lang\Script.java,groovy.lang.Script,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\lang\Script.java,0.0
src\main\groovy\util\AntBuilder.java,groovy.util.AntBuilder,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\util\AntBuilder.java,0.0
src\main\org\codehaus\groovy\tools\ErrorReporter.java,org.codehaus.groovy.tools.ErrorReporter,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\tools\ErrorReporter.java,0.0
src\main\org\codehaus\groovy\ant\LoggingHelper.java,org.codehaus.groovy.ant.LoggingHelper,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ant\LoggingHelper.java,0.0
src\main\org\codehaus\groovy\ant\AntProjectPropertiesDelegate.java,org.codehaus.groovy.ant.AntProjectPropertiesDelegate,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ant\AntProjectPropertiesDelegate.java,0.0
src\main\org\codehaus\groovy\ast\GenericsType.java,org.codehaus.groovy.ast.GenericsType,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ast\GenericsType.java,0.0
src\main\org\codehaus\groovy\ast\ASTNode.java,org.codehaus.groovy.ast.ASTNode,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ast\ASTNode.java,0.0
src\test\groovy\bugs\MarkupInScriptBug.java,groovy.bugs.MarkupInScriptBug,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\test\groovy\bugs\MarkupInScriptBug.java,0.0
src\main\org\codehaus\groovy\tools\groovydoc\FileSystemResourceManager.java,org.codehaus.groovy.tools.groovydoc.FileSystemResourceManager,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\tools\groovydoc\FileSystemResourceManager.java,0.0
src\main\org\codehaus\groovy\tools\groovydoc\SimpleGroovyType.java,org.codehaus.groovy.tools.groovydoc.SimpleGroovyType,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\tools\groovydoc\SimpleGroovyType.java,0.0
src\main\org\codehaus\groovy\control\Janitor.java,org.codehaus.groovy.control.Janitor,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\control\Janitor.java,0.0
src\test\org\codehaus\groovy\antlr\treewalker\TraversalTestHelper.java,org.codehaus.groovy.antlr.treewalker.TraversalTestHelper,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\test\org\codehaus\groovy\antlr\treewalker\TraversalTestHelper.java,0.0
src\main\org\codehaus\groovy\antlr\SourceBuffer.java,org.codehaus.groovy.antlr.SourceBuffer,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\antlr\SourceBuffer.java,0.0
src\main\org\codehaus\groovy\antlr\UnicodeEscapingReader.java,org.codehaus.groovy.antlr.UnicodeEscapingReader,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\antlr\UnicodeEscapingReader.java,0.0
src\main\org\codehaus\groovy\antlr\treewalker\SourceCodeTraversal.java,org.codehaus.groovy.antlr.treewalker.SourceCodeTraversal,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\antlr\treewalker\SourceCodeTraversal.java,1.0
src\test\org\codehaus\groovy\runtime\MockGroovyObject.java,org.codehaus.groovy.runtime.MockGroovyObject,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\test\org\codehaus\groovy\runtime\MockGroovyObject.java,0.0
src\main\groovy\mock\ClosureConstraintMatcher.java,groovy.mock.ClosureConstraintMatcher,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\mock\ClosureConstraintMatcher.java,0.0
src\main\groovy\util\FactoryBuilderSupport.java,groovy.util.FactoryBuilderSupport,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\util\FactoryBuilderSupport.java,0.0
src\main\org\codehaus\groovy\tools\groovydoc\SimpleGroovyDoc.java,org.codehaus.groovy.tools.groovydoc.SimpleGroovyDoc,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\tools\groovydoc\SimpleGroovyDoc.java,0.0
src\main\org\codehaus\groovy\ant\Groovydoc.java,org.codehaus.groovy.ant.Groovydoc,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\org\codehaus\groovy\ant\Groovydoc.java,1.0
src\main\groovy\time\TimeDuration.java,groovy.time.TimeDuration,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\time\TimeDuration.java,1.0
src\main\groovy\time\Duration.java,groovy.time.Duration,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\time\Duration.java,1.0
src\main\groovy\time\DatumDependentDuration.java,groovy.time.DatumDependentDuration,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\time\DatumDependentDuration.java,1.0
src\main\groovy\time\TimeDatumDependentDuration.java,groovy.time.TimeDatumDependentDuration,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\time\TimeDatumDependentDuration.java,1.0
src\main\groovy\time\BaseDuration.java,groovy.time.BaseDuration,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\time\BaseDuration.java,1.0
src\main\groovy\xml\QName.java,groovy.xml.QName,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\main\groovy\xml\QName.java,0.0
src\test\org\codehaus\groovy\ast\MethodCallExpressionTest.java,org.codehaus.groovy.ast.MethodCallExpressionTest,v1.5.7,RELATIVE:\groovy\groovy-1.5.7\src\test\org\codehaus\groovy\ast\MethodCallExpressionTest.java,0.0
