relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA.,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity,type
core/src/main/java/org/apache/mahout/cf/taste/hadoop/TopItemsQueue.java,1.5,3,3.7256507561120897,4.310586418631471,3,0.8660254037844392,6,5.25,2,2,0,4,4,4,4,2,2,3,27,18,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,0,0,6,0,6,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/ALS.java,2.2,4,3.7784235030301296,5.65566522851058,1,0.9797958971132711,11,9.6,0,0,4,1,5,5,5,1,4,10,50,37,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,10,0,0,27,0,27,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/DatasetSplitter.java,3.0,5,5.17114724019363,5.4459437733505,1,2.0,6,22.0,18,7,1,1,2,45,2,0,2,2,87,62,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0.0,0,0,0,2,5,2,37,37,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/FactorizationEvaluator.java,2.3333333333333304,4,5.74346401016988,6.009998453128119,1,1.24721912892465,7,16.3333333333333,13,2,1,2,3,46,3,0,3,3,81,62,2,0,2,0,0,0,3,43,0,2,0,0,1,0.166666666666667,0.0,0,0,0,9,2,1,38,30,8,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/MultithreadedSharingMapper.java,2.0,2,3.5,4.541636007348901,0,0.0,2,15.0,0,0,0,1,1,1,1,0,1,1,18,12,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,2,0,2,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/ParallelALSFactorizationJob.java,2.75,7,6.49972184648898,6.83027889948554,3,2.04633819296811,22,18.5,27,16,1,7,8,51,8,6,2,11,254,190,2,0,2,0,0,0,8,43,0,2,0,0,1,0.19753086419753102,0.0,0,0,0,25,7,2,90,79,11,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/PredictionMapper.java,3.0,6,4.53811145783046,6.01103969481503,1,2.16024689946929,9,21.6666666666667,8,7,0,3,3,7,3,2,1,5,78,59,2,0,2,0,0,0,3,4,0,2,0,0,1,0.166666666666667,0.0,0,0,0,12,2,2,28,1,27,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/RecommenderJob.java,2.5,4,3.41544557203314,5.20648624946826,1,1.5,5,20.5,18,7,1,1,2,45,2,0,2,2,51,42,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0.0,0,0,0,4,6,1,42,42,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/SharingMapper.java,1.0,2,3.89366068968818,3.01057093426848,3,0.707106781186548,4,3.0,1,1,1,3,4,4,4,0,4,2,15,10,1,1,1,0,0,0,4,0,0,1,3,3,1,0.133333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/SolveExplicitFeedbackMapper.java,1.0,1,4.08273471742809,5.09141127609144,3,0.0,3,5.33333333333333,4,3,0,3,3,7,3,2,1,5,25,16,2,0,2,0,0,0,3,4,0,2,0,0,1,0.166666666666667,0.0,0,0,0,3,1,1,11,1,10,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/SolveImplicitFeedbackMapper.java,1.0,1,3.56977383502948,5.0430576940642595,2,0.0,2,8.0,2,1,0,2,2,6,2,1,1,4,23,14,2,0,2,0,0,0,2,4,0,2,0,0,1,0.148148148148148,0.0,0,0,0,4,1,1,14,1,13,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/AggregateAndRecommendReducer.java,5.0,10,4.8234651896016505,6.2999788555028795,0,3.0983866769659305,25,21.4,11,11,0,5,5,5,5,5,0,14,123,87,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,14,6,4,24,0,24,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemFilterAsVectorAndPrefsReducer.java,2.0,2,3.5585186130489097,4.9050455468258,0,0.0,2,15.0,2,2,0,1,1,1,1,1,0,3,21,16,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,6,2,2,10,0,10,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemFilterMapper.java,1.0,1,3.8731406795131296,4.35485207383835,1,0.0,1,8.0,3,3,0,1,1,1,1,1,0,3,14,11,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,3,2,4,0,4,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemIDIndexMapper.java,1.5,2,3.7489948035251004,4.81149918427085,1,0.5,3,7.0,3,3,0,2,2,2,2,2,0,4,22,14,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,4,2,2,8,0,8,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemIDIndexReducer.java,4.0,4,2.7192945256669803,4.063650847340259,0,0.0,4,15.0,1,1,0,1,1,1,1,1,0,3,20,12,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,1,1,3,0,3,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/PartialMultiplyMapper.java,3.0,3,3.2806390622295694,4.66146788019945,0,0.0,3,16.0,2,2,0,1,1,1,1,1,0,3,22,16,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,5,2,2,8,0,8,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/PrefAndSimilarityColumnWritable.java,1.11111111111111,2,4.06667707370723,4.26880070916786,8,0.314269680527354,10,4.11111111111111,2,2,0,9,9,9,9,0,9,7,45,30,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,12,0,12,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/RecommenderJob.java,8.33333333333333,19,3.82088885135019,6.69876051917959,1,7.71722460186015,25,61.0,16,5,2,1,3,46,3,1,2,3,191,121,2,0,2,0,0,0,3,43,0,2,0,0,1,0.166666666666667,0.0,0,0,0,22,2,1,117,108,9,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/SimilarityMatrixRowWrapperMapper.java,1.0,1,3.2806390622295694,4.00623892865339,1,0.0,1,9.0,2,2,0,1,1,1,1,1,0,3,15,9,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,4,2,2,5,0,5,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ToUserVectorsReducer.java,2.5,4,4.1343361131944505,5.03452614895697,1,1.5,5,10.0,3,3,0,2,2,2,2,2,0,4,30,20,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,7,2,2,8,0,8,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ToVectorAndPrefReducer.java,5.0,5,2.9689185639621,4.633440805537941,0,0.0,5,23.0,1,1,0,1,1,1,1,1,0,3,28,18,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,4,1,1,9,0,9,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/UserVectorSplitterMapper.java,3.25,4,4.76573096787441,5.857298575262821,0,0.82915619758885,13,16.0,8,8,0,4,4,4,4,4,0,7,77,56,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,8,6,5,12,0,12,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/VectorAndPrefsWritable.java,1.22222222222222,2,4.16836743955838,4.788857779916599,7,0.415739709641549,11,4.888888888888889,3,3,0,9,9,9,9,0,9,8,52,41,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,1,20,0,20,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/VectorOrPrefWritable.java,1.27272727272727,2,4.08604861231304,4.68004578907624,8,0.44536177141512295,14,5.0,3,3,0,11,11,11,11,0,11,8,63,44,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,15,0,15,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/preparation/PreparePreferenceMatrixJob.java,3.5,6,3.34643934467102,5.90450038216368,1,2.5,7,27.0,16,5,1,1,2,45,2,0,2,2,62,40,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0.0,0,0,0,14,4,1,49,45,4,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/preparation/ToItemVectorsMapper.java,2.0,2,3.40370169605735,4.6785629396449195,0,0.0,2,14.0,2,2,0,1,1,1,1,1,0,3,20,15,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,6,2,2,8,0,8,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/preparation/ToItemVectorsReducer.java,1.0,1,3.26078455829785,3.87966400490259,1,0.0,1,6.0,1,1,0,1,1,1,1,1,0,3,10,6,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,1,1,6,0,6,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/ItemSimilarityJob.java,4.5,8,5.79348095381348,5.72414845893111,1,3.5,9,37.5,16,5,1,1,2,45,2,0,2,2,126,73,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0.0,0,0,0,7,2,1,61,57,4,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/TopSimilarItemsQueue.java,1.5,3,3.55376311447225,4.17007841909737,3,0.8660254037844392,6,5.25,2,2,0,4,4,4,4,2,2,3,27,18,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,0,0,6,0,6,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/AbstractLongPrimitiveIterator.java,1.0,1,2.3219280948873595,1.5849625007211599,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,0,6,3,0,1,0,0,0,0,1,0,0,0,5,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/BitSet.java,1.6,4,3.83803981689816,4.15881770853733,6,0.916515138991168,16,4.8,1,1,0,10,10,10,10,1,9,6,55,40,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/Cache.java,1.77777777777778,3,4.20860650748882,4.54871454504916,5,0.916245694581702,16,7.111111111111111,3,3,0,9,9,9,9,1,8,8,74,49,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,13,0,13,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/FastByIDMap.java,2.77777777777778,10,5.59935152275699,5.60523497636395,11,2.16595429884644,75,10.8518518518519,12,12,0,27,27,27,27,5,22,21,512,354,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,6,2,2,19,0,19,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/FastIDSet.java,2.7037037037037,10,5.24214209686114,5.34644277792586,10,2.01503266796081,73,9.888888888888891,7,7,0,27,27,27,27,4,23,18,332,246,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,6,0,6,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/FastMap.java,2.6551724137931,10,5.44192243366064,5.678315622764571,12,2.0724109243195503,77,10.2413793103448,11,11,0,29,29,29,29,5,24,23,557,370,0,0,0,0,0,0,29,0,0,0,0,0,0,0.0,0.0,0,0,0,5,3,3,19,0,19,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/FixedRunningAverage.java,1.0,1,3.65668437422261,3.7943360657504503,8,0.0,8,3.125,2,2,0,8,8,8,8,0,8,5,36,20,0,1,0,1,0,1,8,0,0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,2,0,2,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/FixedRunningAverageAndStdDev.java,1.0,1,3.3278195311147796,3.0516016368717005,4,0.0,4,3.25,3,1,0,4,4,11,4,0,4,3,19,11,1,0,1,1,1,0,3,7,1,1,0,0,1,0.166666666666667,0.0909090909090909,0,0,0,1,0,0,6,4,2,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/FullRunningAverage.java,1.44444444444444,3,3.6499844950373594,3.4357662166594203,6,0.684934889218775,13,4.66666666666667,2,2,0,9,9,9,9,0,9,5,53,30,0,1,0,4,0,4,9,0,0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,2,0,2,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/FullRunningAverageAndStdDev.java,1.1818181818181799,2,4.11672929667217,4.38852135871697,9,0.385694607919935,13,5.0,5,3,0,11,11,16,11,1,10,7,66,46,1,0,1,4,4,0,7,5,4,1,0,0,1,0.460648148148148,0.25,0,0,0,1,0,0,13,11,2,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/InvertedRunningAverage.java,1.0,1,3.24052826021671,3.2946635862096,7,0.0,7,3.0,1,1,0,7,7,7,7,0,7,4,30,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/InvertedRunningAverageAndStdDev.java,1.0,1,3.29779681159859,3.3771177198116,8,0.0,8,3.0,1,1,0,8,8,8,8,0,8,4,34,18,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/LongPrimitiveArrayIterator.java,1.375,2,3.59948398178769,3.76844684812558,5,0.484122918275927,11,4.25,3,3,0,8,8,8,8,0,8,2,46,27,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/RefreshHelper.java,2.3333333333333304,5,4.0209505944546695,4.475816659527849,1,1.24721912892465,14,7.5,4,4,2,4,6,6,6,0,6,8,52,35,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,4,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/SamplingLongPrimitiveIterator.java,1.6666666666666698,3,3.9084528468535202,4.29862324355367,4,0.666666666666667,15,6.111111111111111,4,4,1,8,9,10,9,1,8,8,66,46,1,0,1,0,0,0,9,1,0,1,0,0,1,0.15,0.0,0,0,0,2,1,1,2,0,2,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/WeightedRunningAverage.java,1.16666666666667,2,3.86052953247163,3.86545872027391,10,0.37267799624996506,14,4.25,2,2,0,12,12,12,12,0,12,9,62,38,0,1,0,4,0,4,12,0,0,0,1,1,0,0.0,0.0,3,0,3,1,0,0,2,0,2,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/WeightedRunningAverageAndStdDev.java,1.42857142857143,4,3.78212222414531,4.05130423535598,6,1.04978131833565,10,6.0,5,3,0,7,7,15,7,0,7,6,53,35,1,0,1,4,4,0,3,8,4,1,0,0,1,0.402777777777778,0.266666666666667,0,0,0,1,0,0,10,8,2,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/jdbc/AbstractJDBCComponent.java,2.0,4,4.00385618977472,4.45865971244883,2,1.22474487139159,8,7.75,3,3,3,1,4,4,4,3,1,7,36,24,0,4,0,4,0,4,4,0,0,0,3,15,0,0.0,0.0,0,0,0,1,2,2,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/jdbc/EachRowIterator.java,2.25,3,4.39212668463354,4.61619093997842,1,0.82915619758885,9,9.75,4,4,0,4,4,4,4,1,3,6,47,31,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,4,4,4,0,4,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/common/jdbc/ResultSetIterator.java,1.25,3,3.9462227768166,4.38396012808926,3,1.08972473588517,5,6.75,2,2,0,4,4,4,4,3,1,5,32,18,1,1,1,0,0,0,4,0,0,1,2,2,1,0.133333333333333,0.0,0,0,0,1,2,2,7,0,7,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/AbstractDifferenceRecommenderEvaluator.java,2.0,7,5.51970077697361,6.58578201336884,8,2.0,28,9.928571428571429,4,4,2,12,14,14,14,9,5,26,185,123,0,1,0,10,0,10,14,0,0,0,3,3,0,0.0,0.0,0,0,0,17,2,2,33,0,33,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/AverageAbsoluteDifferenceRecommenderEvaluator.java,1.0,1,3.5,3.78714396069814,4,0.0,4,3.0,5,1,0,4,4,11,4,3,1,2,20,10,1,0,1,3,3,0,1,7,3,1,0,0,1,0.18333333333333302,0.272727272727273,0,0,0,3,0,0,1,0,1,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/GenericRecommenderIRStatsEvaluator.java,4.8,18,4.50258340716107,6.32986296834225,3,6.6452990903344595,24,24.0,5,5,2,3,5,5,5,2,3,11,128,92,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,22,2,2,22,0,22,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/GenericRelevantItemsDataSplitter.java,4.5,6,2.72548055699787,5.0034766686065595,0,1.5,9,19.0,0,0,0,2,2,2,2,0,2,9,42,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,15,0,15,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/IRStatisticsImpl.java,1.11111111111111,2,3.875,3.99901629313176,8,0.314269680527354,10,4.888888888888889,5,5,0,9,9,9,9,0,9,6,59,35,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/LoadCallable.java,1.0,1,3.09306920777189,2.66449777920046,2,0.0,2,4.0,2,2,0,2,2,2,2,0,2,2,13,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/LoadEvaluator.java,1.33333333333333,2,2.7773627950641697,4.9334832053039,2,0.471404520791032,4,6.66666666666667,0,0,2,1,3,3,3,1,2,3,22,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,10,0,0,16,0,16,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/LoadStatistics.java,1.0,1,1.9056390622295702,1.75,2,0.0,2,3.0,1,1,0,2,2,2,2,0,2,1,9,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/OrderBasedRecommenderEvaluator.java,3.8947368421052597,13,5.22357931826157,6.18135277650396,3,2.88178922568502,74,16.8421052631579,1,1,18,1,19,19,19,14,5,53,323,258,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0,0.0,0,0,0,8,1,1,20,0,20,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/RMSRecommenderEvaluator.java,1.0,1,3.5,3.8453509366224403,4,0.0,4,3.25,5,1,0,4,4,11,4,3,1,2,20,11,1,0,1,3,3,0,1,7,3,1,0,0,1,0.18333333333333302,0.272727272727273,0,0,0,3,0,0,1,0,1,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/eval/StatsCallable.java,1.5,2,3.7720552088742,4.54980335752538,1,0.5,3,12.5,5,5,0,2,2,2,2,0,2,4,33,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,3,3,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/model/AbstractDataModel.java,1.0,1,3.08505510275648,2.81533377929234,5,0.0,5,3.2,2,2,0,5,5,5,5,3,2,2,22,14,0,2,0,2,0,2,5,0,0,0,3,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/model/AbstractIDMigrator.java,1.5,2,3.73452166477975,4.2153115322251,2,0.5,6,6.0,1,1,0,4,4,4,4,2,2,4,29,20,0,2,0,1,0,1,4,0,0,0,3,4,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/model/AbstractJDBCIDMigrator.java,2.0,3,3.8820930918571097,4.80248059283459,1,0.707106781186548,8,11.75,7,6,0,4,4,8,4,1,3,9,58,42,1,1,1,0,0,0,4,4,0,1,1,1,1,0.133333333333333,0.0,0,0,0,2,6,2,10,2,8,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/model/BooleanItemPreferenceArray.java,1.375,5,4.418901843283059,5.04012188731233,20,0.949232145824543,33,4.29166666666667,2,2,0,24,24,24,24,1,23,20,150,91,0,0,0,0,0,0,24,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,4,0,4,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/model/BooleanPreference.java,1.0,1,3.44144607116552,3.02586009508182,6,0.0,6,3.1666666666666696,2,2,0,6,6,6,6,0,6,3,28,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/model/BooleanUserPreferenceArray.java,1.29166666666667,3,4.38215345391131,4.98953657605683,20,0.6757197808427859,31,4.29166666666667,2,2,0,24,24,24,24,1,23,19,150,91,0,0,0,0,0,0,24,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,4,0,4,0,0.0,NON
core/src/main/java/org/apache/mahout/cf/taste/impl/model/GenericBooleanPrefDataModel.java,2.0,5,4.90410165097014,5.767837432695369,12,1.2158375177486598,46,7.69565217391304,7,5,2,21,23,28,23,0,23,22,201,143,1,0,1,0,0,0,23,5,0,1,0,0,1,0.159722222222222,0.0,0,0,0,10,3,1,77,0,77,0,0.0,NON
