relName,numbers,className,version,filePath,bug
maven\jruby-rake-plugin\src\main\java\org\jruby\maven\JRubyMojo.java,2,org.jruby.maven.JRubyMojo,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\maven\jruby-rake-plugin\src\main\java\org\jruby\maven\JRubyMojo.java,0.0
maven\jruby-rake-plugin\src\main\java\org\jruby\maven\JRubyMojo.java,2,org.jruby.maven.JRubyMojo,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\maven\jruby-rake-plugin\src\main\java\org\jruby\maven\JRubyMojo.java,0.0
maven\jruby-rake-plugin\src\main\java\org\jruby\maven\RakeMojo.java,2,org.jruby.maven.RakeMojo,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\maven\jruby-rake-plugin\src\main\java\org\jruby\maven\RakeMojo.java,0.0
maven\jruby-rake-plugin\src\main\java\org\jruby\maven\RakeMojo.java,2,org.jruby.maven.RakeMojo,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\maven\jruby-rake-plugin\src\main\java\org\jruby\maven\RakeMojo.java,0.0
samples\jrubyc_java\MyObjectTest.java,2,MyObjectTest,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\samples\jrubyc_java\MyObjectTest.java,0.0
samples\jrubyc_java\MyObjectTest.java,2,MyObjectTest,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\samples\jrubyc_java\MyObjectTest.java,0.0
samples\jrubyc_java\MyObjectTest2.java,2,MyObjectTest,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\samples\jrubyc_java\MyObjectTest2.java,0.0
samples\jrubyc_java\MyObjectTest2.java,2,MyObjectTest,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\samples\jrubyc_java\MyObjectTest2.java,0.0
spec\java_integration\fixtures\AnotherRunnable.java,3,java_integration.fixtures.AnotherRunnable,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\AnotherRunnable.java,0.0
spec\java_integration\fixtures\AnotherRunnable.java,3,java_integration.fixtures.AnotherRunnable,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\AnotherRunnable.java,0.0
spec\java_integration\fixtures\AnotherRunnable.java,3,java_integration.fixtures.AnotherRunnable,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\AnotherRunnable.java,0.0
spec\java_integration\fixtures\ArrayReceiver.java,3,java_integration.fixtures.ArrayReceiver,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ArrayReceiver.java,0.0
spec\java_integration\fixtures\ArrayReceiver.java,3,java_integration.fixtures.ArrayReceiver,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ArrayReceiver.java,0.0
spec\java_integration\fixtures\ArrayReceiver.java,3,java_integration.fixtures.ArrayReceiver,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ArrayReceiver.java,0.0
spec\java_integration\fixtures\ArrayReturningInterface.java,3,java_integration.fixtures.ArrayReturningInterface,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ArrayReturningInterface.java,0.0
spec\java_integration\fixtures\ArrayReturningInterface.java,3,java_integration.fixtures.ArrayReturningInterface,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ArrayReturningInterface.java,0.0
spec\java_integration\fixtures\ArrayReturningInterface.java,3,java_integration.fixtures.ArrayReturningInterface,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ArrayReturningInterface.java,0.0
spec\java_integration\fixtures\ArrayReturningInterfaceConsumer.java,3,java_integration.fixtures.ArrayReturningInterfaceConsumer,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ArrayReturningInterfaceConsumer.java,0.0
spec\java_integration\fixtures\ArrayReturningInterfaceConsumer.java,3,java_integration.fixtures.ArrayReturningInterfaceConsumer,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ArrayReturningInterfaceConsumer.java,0.0
spec\java_integration\fixtures\ArrayReturningInterfaceConsumer.java,3,java_integration.fixtures.ArrayReturningInterfaceConsumer,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ArrayReturningInterfaceConsumer.java,0.0
spec\java_integration\fixtures\BeanLikeInterface.java,3,java_integration.fixtures.BeanLikeInterface,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\BeanLikeInterface.java,0.0
spec\java_integration\fixtures\BeanLikeInterface.java,3,java_integration.fixtures.BeanLikeInterface,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\BeanLikeInterface.java,0.0
spec\java_integration\fixtures\BeanLikeInterface.java,3,java_integration.fixtures.BeanLikeInterface,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\BeanLikeInterface.java,0.0
spec\java_integration\fixtures\BeanLikeInterfaceHandler.java,3,java_integration.fixtures.BeanLikeInterfaceHandler,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\BeanLikeInterfaceHandler.java,0.0
spec\java_integration\fixtures\BeanLikeInterfaceHandler.java,3,java_integration.fixtures.BeanLikeInterfaceHandler,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\BeanLikeInterfaceHandler.java,0.0
spec\java_integration\fixtures\BeanLikeInterfaceHandler.java,3,java_integration.fixtures.BeanLikeInterfaceHandler,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\BeanLikeInterfaceHandler.java,0.0
spec\java_integration\fixtures\BooleanReturningInterface.java,3,java_integration.fixtures.BooleanReturningInterface,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\BooleanReturningInterface.java,0.0
spec\java_integration\fixtures\BooleanReturningInterface.java,3,java_integration.fixtures.BooleanReturningInterface,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\BooleanReturningInterface.java,0.0
spec\java_integration\fixtures\BooleanReturningInterface.java,3,java_integration.fixtures.BooleanReturningInterface,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\BooleanReturningInterface.java,0.0
spec\java_integration\fixtures\BooleanReturningInterfaceConsumer.java,3,java_integration.fixtures.BooleanReturningInterfaceConsumer,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\BooleanReturningInterfaceConsumer.java,0.0
spec\java_integration\fixtures\BooleanReturningInterfaceConsumer.java,3,java_integration.fixtures.BooleanReturningInterfaceConsumer,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\BooleanReturningInterfaceConsumer.java,0.0
spec\java_integration\fixtures\BooleanReturningInterfaceConsumer.java,3,java_integration.fixtures.BooleanReturningInterfaceConsumer,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\BooleanReturningInterfaceConsumer.java,0.0
spec\java_integration\fixtures\ClassWithEnums.java,3,java_integration.fixtures.ClassWithEnums,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ClassWithEnums.java,0.0
spec\java_integration\fixtures\ClassWithEnums.java,3,java_integration.fixtures.ClassWithEnums,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ClassWithEnums.java,0.0
spec\java_integration\fixtures\ClassWithEnums.java,3,java_integration.fixtures.ClassWithEnums,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ClassWithEnums.java,0.0
spec\java_integration\fixtures\ClassWithMultipleSignaturesWithPrimitiveArgs.java,2,java_integration.fixtures.ClassWithMultipleSignaturesWithPrimitiveArgs,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ClassWithMultipleSignaturesWithPrimitiveArgs.java,1.0
spec\java_integration\fixtures\ClassWithMultipleSignaturesWithPrimitiveArgs.java,2,java_integration.fixtures.ClassWithMultipleSignaturesWithPrimitiveArgs,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ClassWithMultipleSignaturesWithPrimitiveArgs.java,0.0
spec\java_integration\fixtures\ClassWithVarargs.java,2,java_integration.fixtures.ClassWithVarargs,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ClassWithVarargs.java,0.0
spec\java_integration\fixtures\ClassWithVarargs.java,2,java_integration.fixtures.ClassWithVarargs,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ClassWithVarargs.java,0.0
spec\java_integration\fixtures\CoerceToInterface.java,2,java_integration.fixtures.CoerceToInterface,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\CoerceToInterface.java,0.0
spec\java_integration\fixtures\CoerceToInterface.java,2,java_integration.fixtures.CoerceToInterface,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\CoerceToInterface.java,0.0
spec\java_integration\fixtures\ComplexPrivateConstructor.java,2,java_integration.fixtures.ComplexPrivateConstructor,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ComplexPrivateConstructor.java,1.0
spec\java_integration\fixtures\ComplexPrivateConstructor.java,2,java_integration.fixtures.ComplexPrivateConstructor,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ComplexPrivateConstructor.java,0.0
spec\java_integration\fixtures\ConcreteWithVirtualCall.java,3,java_integration.fixtures.ConcreteWithVirtualCall,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ConcreteWithVirtualCall.java,0.0
spec\java_integration\fixtures\ConcreteWithVirtualCall.java,3,java_integration.fixtures.ConcreteWithVirtualCall,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ConcreteWithVirtualCall.java,0.0
spec\java_integration\fixtures\ConcreteWithVirtualCall.java,3,java_integration.fixtures.ConcreteWithVirtualCall,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ConcreteWithVirtualCall.java,0.0
spec\java_integration\fixtures\ConstantHoldingInterface.java,3,java_integration.fixtures.ConstantHoldingInterface,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ConstantHoldingInterface.java,0.0
spec\java_integration\fixtures\ConstantHoldingInterface.java,3,java_integration.fixtures.ConstantHoldingInterface,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ConstantHoldingInterface.java,0.0
spec\java_integration\fixtures\ConstantHoldingInterface.java,3,java_integration.fixtures.ConstantHoldingInterface,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ConstantHoldingInterface.java,0.0
spec\java_integration\fixtures\CoreTypeMethods.java,3,java_integration.fixtures.CoreTypeMethods,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\CoreTypeMethods.java,0.0
spec\java_integration\fixtures\CoreTypeMethods.java,3,java_integration.fixtures.CoreTypeMethods,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\CoreTypeMethods.java,0.0
spec\java_integration\fixtures\CoreTypeMethods.java,3,java_integration.fixtures.CoreTypeMethods,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\CoreTypeMethods.java,0.0
spec\java_integration\fixtures\DescendantOfSingleMethodInterface.java,3,java_integration.fixtures.DescendantOfSingleMethodInterface,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\DescendantOfSingleMethodInterface.java,0.0
spec\java_integration\fixtures\DescendantOfSingleMethodInterface.java,3,java_integration.fixtures.DescendantOfSingleMethodInterface,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\DescendantOfSingleMethodInterface.java,0.0
spec\java_integration\fixtures\DescendantOfSingleMethodInterface.java,3,java_integration.fixtures.DescendantOfSingleMethodInterface,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\DescendantOfSingleMethodInterface.java,0.0
spec\java_integration\fixtures\InnerClasses.java,2,java_integration.fixtures.InnerClasses,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\InnerClasses.java,0.0
spec\java_integration\fixtures\InnerClasses.java,2,java_integration.fixtures.InnerClasses,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\InnerClasses.java,0.0
spec\java_integration\fixtures\JavaFields.java,3,java_integration.fixtures.JavaFields,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\JavaFields.java,0.0
spec\java_integration\fixtures\JavaFields.java,3,java_integration.fixtures.JavaFields,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\JavaFields.java,0.0
spec\java_integration\fixtures\JavaFields.java,3,java_integration.fixtures.JavaFields,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\JavaFields.java,0.0
spec\java_integration\fixtures\JavaIterable.java,3,JavaIterable,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\JavaIterable.java,0.0
spec\java_integration\fixtures\JavaIterable.java,3,JavaIterable,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\JavaIterable.java,0.0
spec\java_integration\fixtures\JavaIterable.java,3,JavaIterable,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\JavaIterable.java,0.0
spec\java_integration\fixtures\JavaTypeMethods.java,3,java_integration.fixtures.JavaTypeMethods,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\JavaTypeMethods.java,0.0
spec\java_integration\fixtures\JavaTypeMethods.java,3,java_integration.fixtures.JavaTypeMethods,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\JavaTypeMethods.java,0.0
spec\java_integration\fixtures\JavaTypeMethods.java,3,java_integration.fixtures.JavaTypeMethods,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\JavaTypeMethods.java,0.0
spec\java_integration\fixtures\MethodNames.java,3,java_integration.fixtures.MethodNames,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\MethodNames.java,0.0
spec\java_integration\fixtures\MethodNames.java,3,java_integration.fixtures.MethodNames,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\MethodNames.java,1.0
spec\java_integration\fixtures\MethodNames.java,3,java_integration.fixtures.MethodNames,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\MethodNames.java,1.0
spec\java_integration\fixtures\PackageConstructor.java,3,java_integration.fixtures.PackageConstructor,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\PackageConstructor.java,0.0
spec\java_integration\fixtures\PackageConstructor.java,3,java_integration.fixtures.PackageConstructor,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\PackageConstructor.java,0.0
spec\java_integration\fixtures\PackageConstructor.java,3,java_integration.fixtures.PackageConstructor,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\PackageConstructor.java,0.0
spec\java_integration\fixtures\PackageField.java,3,java_integration.fixtures.PackageField,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\PackageField.java,0.0
spec\java_integration\fixtures\PackageField.java,3,java_integration.fixtures.PackageField,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\PackageField.java,0.0
spec\java_integration\fixtures\PackageField.java,3,java_integration.fixtures.PackageField,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\PackageField.java,0.0
spec\java_integration\fixtures\PackageInstanceMethod.java,3,java_integration.fixtures.PackageInstanceMethod,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\PackageInstanceMethod.java,0.0
spec\java_integration\fixtures\PackageInstanceMethod.java,3,java_integration.fixtures.PackageInstanceMethod,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\PackageInstanceMethod.java,0.0
spec\java_integration\fixtures\PackageInstanceMethod.java,3,java_integration.fixtures.PackageInstanceMethod,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\PackageInstanceMethod.java,0.0
spec\java_integration\fixtures\PackageStaticMethod.java,3,java_integration.fixtures.PackageStaticMethod,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\PackageStaticMethod.java,0.0
spec\java_integration\fixtures\PackageStaticMethod.java,3,java_integration.fixtures.PackageStaticMethod,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\PackageStaticMethod.java,0.0
spec\java_integration\fixtures\PackageStaticMethod.java,3,java_integration.fixtures.PackageStaticMethod,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\PackageStaticMethod.java,0.0
spec\java_integration\fixtures\PrivateConstructor.java,3,java_integration.fixtures.PrivateConstructor,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\PrivateConstructor.java,0.0
spec\java_integration\fixtures\PrivateConstructor.java,3,java_integration.fixtures.PrivateConstructor,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\PrivateConstructor.java,0.0
spec\java_integration\fixtures\PrivateConstructor.java,3,java_integration.fixtures.PrivateConstructor,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\PrivateConstructor.java,0.0
spec\java_integration\fixtures\PrivateField.java,3,java_integration.fixtures.PrivateField,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\PrivateField.java,0.0
spec\java_integration\fixtures\PrivateField.java,3,java_integration.fixtures.PrivateField,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\PrivateField.java,0.0
spec\java_integration\fixtures\PrivateField.java,3,java_integration.fixtures.PrivateField,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\PrivateField.java,0.0
spec\java_integration\fixtures\PrivateInstanceMethod.java,3,java_integration.fixtures.PrivateInstanceMethod,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\PrivateInstanceMethod.java,0.0
spec\java_integration\fixtures\PrivateInstanceMethod.java,3,java_integration.fixtures.PrivateInstanceMethod,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\PrivateInstanceMethod.java,0.0
spec\java_integration\fixtures\PrivateInstanceMethod.java,3,java_integration.fixtures.PrivateInstanceMethod,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\PrivateInstanceMethod.java,0.0
spec\java_integration\fixtures\PrivateStaticMethod.java,3,java_integration.fixtures.PrivateStaticMethod,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\PrivateStaticMethod.java,0.0
spec\java_integration\fixtures\PrivateStaticMethod.java,3,java_integration.fixtures.PrivateStaticMethod,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\PrivateStaticMethod.java,0.0
spec\java_integration\fixtures\PrivateStaticMethod.java,3,java_integration.fixtures.PrivateStaticMethod,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\PrivateStaticMethod.java,0.0
spec\java_integration\fixtures\ProtectedConstructor.java,3,java_integration.fixtures.ProtectedConstructor,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ProtectedConstructor.java,0.0
spec\java_integration\fixtures\ProtectedConstructor.java,3,java_integration.fixtures.ProtectedConstructor,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ProtectedConstructor.java,0.0
spec\java_integration\fixtures\ProtectedConstructor.java,3,java_integration.fixtures.ProtectedConstructor,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ProtectedConstructor.java,0.0
spec\java_integration\fixtures\ProtectedField.java,3,java_integration.fixtures.ProtectedField,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ProtectedField.java,0.0
spec\java_integration\fixtures\ProtectedField.java,3,java_integration.fixtures.ProtectedField,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ProtectedField.java,0.0
spec\java_integration\fixtures\ProtectedField.java,3,java_integration.fixtures.ProtectedField,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ProtectedField.java,0.0
spec\java_integration\fixtures\ProtectedInstanceMethod.java,3,java_integration.fixtures.ProtectedInstanceMethod,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ProtectedInstanceMethod.java,0.0
spec\java_integration\fixtures\ProtectedInstanceMethod.java,3,java_integration.fixtures.ProtectedInstanceMethod,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ProtectedInstanceMethod.java,0.0
spec\java_integration\fixtures\ProtectedInstanceMethod.java,3,java_integration.fixtures.ProtectedInstanceMethod,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ProtectedInstanceMethod.java,0.0
spec\java_integration\fixtures\ProtectedStaticMethod.java,3,java_integration.fixtures.ProtectedStaticMethod,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ProtectedStaticMethod.java,0.0
spec\java_integration\fixtures\ProtectedStaticMethod.java,3,java_integration.fixtures.ProtectedStaticMethod,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ProtectedStaticMethod.java,0.0
spec\java_integration\fixtures\ProtectedStaticMethod.java,3,java_integration.fixtures.ProtectedStaticMethod,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ProtectedStaticMethod.java,0.0
spec\java_integration\fixtures\PublicConstructor.java,3,java_integration.fixtures.PublicConstructor,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\PublicConstructor.java,0.0
spec\java_integration\fixtures\PublicConstructor.java,3,java_integration.fixtures.PublicConstructor,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\PublicConstructor.java,0.0
spec\java_integration\fixtures\PublicConstructor.java,3,java_integration.fixtures.PublicConstructor,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\PublicConstructor.java,0.0
spec\java_integration\fixtures\PublicField.java,3,java_integration.fixtures.PublicField,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\PublicField.java,0.0
spec\java_integration\fixtures\PublicField.java,3,java_integration.fixtures.PublicField,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\PublicField.java,0.0
spec\java_integration\fixtures\PublicField.java,3,java_integration.fixtures.PublicField,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\PublicField.java,0.0
spec\java_integration\fixtures\ReceivesArrayList.java,2,java_integration.fixtures.ReceivesArrayList,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ReceivesArrayList.java,0.0
spec\java_integration\fixtures\ReceivesArrayList.java,2,java_integration.fixtures.ReceivesArrayList,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ReceivesArrayList.java,0.0
spec\java_integration\fixtures\ReturnsInterface.java,3,java_integration.fixtures.ReturnsInterface,v1.4.0,RELATIVE:\jruby\jruby-1.4.0\spec\java_integration\fixtures\ReturnsInterface.java,0.0
spec\java_integration\fixtures\ReturnsInterface.java,3,java_integration.fixtures.ReturnsInterface,v1.5.0,RELATIVE:\jruby\jruby-1.5.0\spec\java_integration\fixtures\ReturnsInterface.java,0.0
spec\java_integration\fixtures\ReturnsInterface.java,3,java_integration.fixtures.ReturnsInterface,v1.7.0.preview1,RELATIVE:\jruby\jruby-1.7.0.preview1\spec\java_integration\fixtures\ReturnsInterface.java,0.0
