relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
src\java\org\apache\commons\io\IOUtils.java,2.14285714285714,6,4.76594923882805,5.348663178326442,17,1.24539969815448,105,7.75510204081633,9,9,48,1,49,49,49,0,49,94,395,253,0,0,0,0,0,0,49,0,0,0,0,0,0,0.0,0.0,0,0,0,2,5,3,10,0,10,0,0.0
src\java\org\apache\commons\io\LineIterator.java,2.25,7,4.18872187554087,4.569543545355192,4,1.92028643696715,18,7.5,3,3,1,7,8,8,8,1,7,4,65,45,0,1,0,1,0,1,8,0,0,0,1,1,0,0.0,0.0,0,0,0,1,2,2,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\AbstractFileFilter.java,1.0,1,2.92192809488736,2.82218195864287,2,0.0,2,3.0,0,0,0,2,2,2,2,0,2,3,8,5,0,1,0,26,0,26,2,0,0,0,17,17,0,0.0,0.0,8,0,8,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\AgeFileFilter.java,1.14285714285714,2,3.0403912774207003,3.4604664985862703,6,0.349927106111883,8,3.28571428571429,2,2,0,7,7,8,7,0,7,10,27,19,1,0,1,1,1,0,6,1,1,1,0,0,1,0.6428571428571429,0.125,0,0,0,1,0,0,3,0,3,0,0.0
src\java\org\apache\commons\io\filefilter\AndFileFilter.java,1.88888888888889,4,3.93060964959592,4.3765117486537095,5,1.19670329047433,17,6.0,1,1,0,9,9,9,9,0,9,9,59,40,1,0,1,2,2,0,7,0,2,1,0,0,1,0.8125,0.222222222222222,0,0,0,0,1,1,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\CanReadFileFilter.java,1.0,1,3.4971558025756697,2.25162916738782,2,0.0,2,2.5,3,3,0,2,2,3,2,1,1,1,11,7,1,0,1,1,1,0,1,1,1,1,0,0,1,0.583333333333333,0.33333333333333304,0,0,0,3,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\CanWriteFileFilter.java,1.0,1,3.02698683335929,2.25162916738782,2,0.0,2,2.5,2,2,0,2,2,3,2,1,1,1,9,6,1,0,1,1,1,0,1,1,1,1,0,0,1,0.583333333333333,0.33333333333333304,0,0,0,1,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\ConditionalFileFilter.java,0.0,0,3.08496250072116,2.9139770731827497,4,0.0,0,1.0,0,0,0,4,4,4,4,0,4,3,6,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\DelegateFileFilter.java,2.0,2,3.58418371977919,3.48120312590145,0,0.0,8,6.5,2,2,0,4,4,4,4,0,4,5,30,19,1,0,1,2,2,0,2,0,2,1,0,0,1,0.444444444444444,0.5,0,0,0,0,2,2,5,5,0,0,0.0
src\java\org\apache\commons\io\filefilter\DirectoryFileFilter.java,1.0,1,2.8553885422075296,2.25162916738782,2,0.0,2,2.5,2,2,0,2,2,3,2,1,1,1,9,6,1,0,1,1,1,0,1,1,1,1,0,0,1,0.583333333333333,0.33333333333333304,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\EmptyFileFilter.java,1.5,2,3.02698683335929,2.78989809546429,1,0.5,3,5.0,2,2,0,2,2,3,2,1,1,1,14,9,1,0,1,1,1,0,1,1,1,1,0,0,1,0.583333333333333,0.33333333333333304,0,0,0,1,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\FalseFileFilter.java,1.0,1,3.17512313511346,2.72548055699787,3,0.0,3,2.6666666666666696,2,2,0,3,3,3,3,1,2,3,12,8,0,1,0,2,0,2,3,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\FileFileFilter.java,1.0,1,2.6416041678685898,2.25162916738782,2,0.0,2,2.5,1,1,0,2,2,3,2,1,1,1,8,5,1,0,1,1,1,0,1,1,1,1,0,0,1,0.583333333333333,0.33333333333333304,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\FileFilterUtils.java,1.23076923076923,3,4.19410833692267,5.1311502631593084,22,0.5756395979652221,32,3.88461538461538,2,2,25,1,26,26,26,0,26,28,105,68,0,0,0,0,0,0,26,0,0,0,0,0,0,0.0,0.0,0,0,0,14,0,0,53,0,53,1,0.009523809523809523
src\java\org\apache\commons\io\filefilter\HiddenFileFilter.java,1.0,1,3.02698683335929,2.25162916738782,2,0.0,2,2.5,2,2,0,2,2,3,2,1,1,1,9,6,1,0,1,1,1,0,1,1,1,1,0,0,1,0.583333333333333,0.33333333333333304,0,0,0,1,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\IOFileFilter.java,0.0,0,3.0957952550009304,2.5,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,3,4,3,1,0,1,0,0,0,2,0,0,2,0,0,2,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\NameFileFilter.java,2.25,3,3.26040679146121,3.64633933131925,3,0.968245836551854,18,5.875,2,2,0,8,8,8,8,0,8,12,51,39,1,0,1,2,2,0,6,0,2,1,0,0,1,0.8095238095238091,0.25,0,0,0,1,2,2,6,0,6,0,0.0
src\java\org\apache\commons\io\filefilter\NotFileFilter.java,1.33333333333333,2,3.10689059560852,2.8453509366224403,2,0.471404520791032,4,4.0,1,1,0,3,3,3,3,0,3,4,15,10,1,0,1,2,2,0,1,0,2,1,0,0,1,0.75,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\OrFileFilter.java,1.6666666666666698,3,3.93060964959592,4.363654801440379,5,0.8164965809277259,15,5.33333333333333,1,1,0,9,9,9,9,0,9,9,53,36,1,0,1,2,2,0,7,0,2,1,0,0,1,0.8125,0.222222222222222,0,0,0,0,1,1,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\PrefixFileFilter.java,2.4,3,3.11827516077098,3.51755662167591,0,0.489897948556636,12,7.0,1,1,0,5,5,5,5,0,5,6,38,29,1,0,1,2,2,0,3,0,2,1,0,0,1,0.791666666666667,0.4,0,0,0,0,1,1,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\SizeFileFilter.java,1.6666666666666698,2,2.62581458369391,2.80459652970245,1,0.471404520791032,5,4.66666666666667,2,2,0,3,3,4,3,0,3,4,18,13,1,0,1,1,1,0,2,1,1,1,0,0,1,0.6111111111111109,0.25,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\SuffixFileFilter.java,2.4,3,3.11827516077098,3.51755662167591,0,0.489897948556636,12,7.0,1,1,0,5,5,5,5,0,5,6,38,29,1,0,1,2,2,0,3,0,2,1,0,0,1,0.791666666666667,0.4,0,0,0,0,1,1,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\TrueFileFilter.java,1.0,1,3.17512313511346,2.72548055699787,3,0.0,3,2.6666666666666696,2,2,0,3,3,3,3,1,2,3,12,8,0,1,0,2,0,2,3,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\filefilter\WildcardFileFilter.java,2.25,3,3.38553540993919,3.84150470875033,3,0.968245836551854,18,5.875,2,2,0,8,8,8,8,0,8,12,51,39,1,0,1,2,2,0,6,0,2,1,0,0,1,0.8095238095238091,0.25,0,0,0,2,2,2,8,0,8,0,0.0
src\java\org\apache\commons\io\filefilter\WildcardFilter.java,2.8,4,3.21351325600907,3.81701077384472,0,0.9797958971132712,14,8.0,1,1,0,5,5,5,5,0,5,6,43,32,1,0,1,2,2,0,3,0,2,1,0,0,1,0.791666666666667,0.4,0,0,0,1,1,1,6,0,6,0,0.0
src\java\org\apache\commons\io\input\ClassLoaderObjectInputStream.java,1.5,2,2.94770277922009,3.70804815007123,1,0.5,3,7.5,1,1,0,2,2,2,2,1,1,3,18,10,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src\java\org\apache\commons\io\input\CountingInputStream.java,1.55555555555556,2,3.79508858639773,4.00961651854372,4,0.4969039949999529,14,5.0,1,1,0,9,9,15,9,0,9,6,48,36,2,0,2,4,4,0,5,6,4,2,0,0,1,0.31851851851851803,0.5333333333333329,0,0,0,0,0,0,11,11,0,1,0.02083333333333333
src\java\org\apache\commons\io\input\DemuxInputStream.java,1.5,2,2.93120894891032,3.0733911107999,2,0.5,6,8.0,1,1,0,4,4,4,4,1,3,1,37,17,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src\java\org\apache\commons\io\input\NullInputStream.java,1.9375,4,4.39664837377091,4.37044939069359,9,1.1973277537917502,31,6.875,7,7,0,16,16,16,16,3,13,13,119,85,1,1,1,2,0,2,16,0,0,1,1,1,1,0.156862745098039,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\input\NullReader.java,1.8666666666666696,4,4.3393358796567405,4.19165430014084,9,1.20369800568452,28,6.66666666666667,7,7,0,15,15,15,15,3,12,13,109,78,1,1,1,2,0,2,15,0,0,1,1,1,1,0.15625,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\input\ProxyInputStream.java,1.0,1,3.70279965192026,3.7700445003405,10,0.0,10,3.0,0,0,0,10,10,10,10,0,10,7,32,21,1,1,1,5,0,5,10,0,0,1,3,3,1,0.15151515151515196,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\input\ProxyReader.java,1.0,1,3.63753751126605,3.75009004751448,10,0.0,10,3.0,0,0,0,10,10,10,10,0,10,7,32,21,1,0,1,0,0,0,10,0,0,1,0,0,1,0.15151515151515196,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\input\SwappedDataInputStream.java,1.125,3,4.521640636343321,4.495377371198759,15,0.484122918275927,18,5.6875,0,0,0,16,16,26,16,0,16,6,95,39,2,0,2,0,0,0,16,10,0,2,0,0,1,0.20915032679738604,0.0,0,0,0,1,0,0,18,6,12,1,0.010526315789473684
src\java\org\apache\commons\io\output\ByteArrayOutputStream.java,2.0,5,4.73386952644361,5.12026238381504,7,1.30088727117598,26,9.0,6,6,0,13,13,13,13,2,11,9,125,93,1,0,1,0,0,0,13,0,0,1,0,0,1,0.154761904761905,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src\java\org\apache\commons\io\output\CountingOutputStream.java,1.25,2,3.61780968437446,3.89968732684154,6,0.43301270189221897,10,4.625,1,1,0,8,8,11,8,0,8,6,40,29,2,0,2,3,3,0,5,3,3,2,0,0,1,0.351851851851852,0.545454545454545,0,0,0,0,0,0,10,10,0,1,0.025
src\java\org\apache\commons\io\output\DeferredFileOutputStream.java,1.375,3,4.03914867190307,4.47917442864511,6,0.695970545353753,11,7.375,7,4,0,8,8,18,8,2,6,3,67,37,2,0,2,2,2,0,6,10,2,2,0,0,1,0.246031746031746,0.222222222222222,1,1,0,2,3,3,11,5,6,0,0.0
src\java\org\apache\commons\io\output\DemuxOutputStream.java,1.6,2,3.24022392894185,3.23950133274041,2,0.489897948556636,8,7.4,1,1,0,5,5,5,5,1,4,2,42,20,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src\java\org\apache\commons\io\output\LockableFileWriter.java,1.61111111111111,6,3.98341352359439,5.02986339734391,14,1.3391078659104398,29,6.388888888888888,3,3,0,18,18,18,18,3,15,33,120,81,1,0,1,0,0,0,18,0,0,1,0,0,1,0.157894736842105,0.0,0,0,0,2,3,3,16,0,16,1,0.008333333333333333
src\java\org\apache\commons\io\output\NullOutputStream.java,1.0,1,2.59490661824394,2.11328333429487,3,0.0,3,2.0,0,0,0,3,3,3,3,0,3,5,8,4,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\output\NullWriter.java,1.0,1,3.2680488287579603,3.11057801478902,8,0.0,8,2.0,0,0,0,8,8,8,8,0,8,9,18,9,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\output\ProxyOutputStream.java,1.0,1,3.30370169605735,3.3601376661562097,6,0.0,6,3.0,0,0,0,6,6,6,6,0,6,6,20,13,1,1,1,10,0,10,6,0,0,1,3,3,1,0.14285714285714302,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\output\ProxyWriter.java,1.0,1,3.4648530979805203,3.498088759339549,8,0.0,8,3.0,0,0,0,8,8,8,8,0,8,10,26,17,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\java\org\apache\commons\io\output\TeeOutputStream.java,1.0,1,3.34019987651586,3.1747991567825697,6,0.0,6,4.0,1,1,0,6,6,7,6,0,6,7,27,20,2,0,2,5,5,0,1,1,5,2,0,0,1,0.38888888888888895,1.42857142857143,0,0,0,0,1,1,12,12,0,1,0.037037037037037035
src\java\org\apache\commons\io\output\ThresholdingOutputStream.java,1.0,2,3.84712821013643,4.024664266481371,10,0.577350269189626,12,4.91666666666667,3,3,0,12,12,12,12,3,9,8,66,36,1,1,1,2,0,2,12,0,0,1,1,1,1,0.153846153846154,0.0,1,0,1,0,0,0,0,0,0,0,0.0
