@relation tika-1.0.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
6.0,11,3.33717534112308,4.41691153061888,1,5.0,12,20.5,1,1,0,2,2,2,2,0,2,4,44,31,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,2,0,2,TRUE
8.0,8,3.21363885794868,3.8928786893420297,0,0.0,8,34.0,3,3,0,1,1,1,1,0,1,2,47,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,FALSE
3.0,3,3.0,3.48171457298607,0,0.0,3,10.0,0,0,0,1,1,1,1,0,1,2,12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,4,0,4,FALSE
1.5,2,3.99468036840891,4.30549679369887,1,0.5,3,8.5,0,0,0,2,2,2,2,0,2,3,29,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,4,0,4,TRUE
1.0,1,2.40666631674069,2.25,4,0.0,4,3.0,0,0,0,4,4,6,4,0,4,4,14,9,2,0,2,0,0,0,4,2,0,2,0,0,1,0.17777777777777806,0.0,0,0,0,0,0,0,10,10,0,FALSE
1.0,1,2.44643934467102,2.18670434591002,2,0.0,2,3.0,0,0,0,2,2,2,2,0,2,3,8,5,1,1,1,0,0,0,2,0,0,1,4,4,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,2.8073549220576,3.3927474104487803,2,0.0,0,2.5,0,0,0,2,2,2,2,0,2,4,7,3,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,3,0,0,0,0,0,FALSE
0.0,0,2.0,1.58496250072116,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
0.0,0,2.3219280948873595,3.39274741044879,2,0.0,0,2.0,0,0,0,2,2,2,2,0,2,5,6,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
0.0,0,3.0,2.8073549220576,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.2,2,5.33446199321683,4.983165788847679,4,0.4,6,5.4,3,3,0,5,5,5,5,0,5,8,70,43,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,12,0,0,19,0,19,FALSE
4.0,7,3.61687460595622,5.413420829716508,1,2.44948974278318,12,17.6666666666667,3,3,0,3,3,3,3,0,3,7,58,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,13,2,2,19,0,19,FALSE
2.1666666666666696,4,4.38490438607343,4.96644445771651,2,1.06718737290547,13,11.333333333333302,5,5,0,6,6,6,6,4,2,8,78,55,1,0,1,0,0,0,6,0,0,1,0,0,1,0.14285714285714302,0.0,0,0,0,2,3,3,6,0,6,TRUE
2.6666666666666696,5,3.37878349348618,4.60867438111084,1,1.6996731711976,8,13.666666666666698,1,1,0,3,3,3,3,1,2,5,44,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.52941176470588,4,5.2708454507883085,5.28751460635803,12,0.9150793638884732,26,7.294117647058821,13,13,0,17,17,17,17,4,13,33,139,102,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
4.0,13,3.68385618977472,4.783044398617941,1,4.51663591625449,20,14.2,1,1,0,5,5,5,5,3,2,7,74,59,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
3.55555555555556,7,4.9019876713402315,6.229462631628588,0,1.7708197167232498,32,18.5555555555556,7,7,2,7,9,9,9,5,4,12,176,123,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,15,7,7,21,0,21,TRUE
1.0,1,4.02346518960165,4.9434268308885585,4,0.0,4,7.0,1,1,2,2,4,4,4,1,3,7,32,21,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,1,1,0,0,0,FALSE
2.0833333333333304,7,4.691721466785482,5.07416170934529,8,2.01900690659762,25,7.91666666666667,8,7,0,12,12,13,12,2,10,14,105,69,1,0,1,0,0,0,12,1,0,1,0,0,1,0.153846153846154,0.0,1,1,0,5,3,3,26,0,26,FALSE
0.0,0,2.8073549220576,2.3219280948873595,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,3,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,2.8073549220576,2.8073549220576,1,0.0,0,2.0,0,0,0,1,1,1,1,0,1,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.2727272727272703,6,5.06923567775942,6.01993257284412,6,1.71044433838425,25,9.18181818181818,8,8,1,10,11,11,11,3,8,15,111,81,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,6,0,6,TRUE
1.5,2,3.92385618977472,3.95745130913763,2,0.5,6,7.5,4,4,0,4,4,4,4,0,4,6,38,28,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,2,2,0,0,0,FALSE
2.0,3,3.23890125660263,3.9760107890421,1,1.0,4,10.0,1,1,0,2,2,2,2,0,2,4,23,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,3.08496250072116,2.75162916738782,3,0.0,3,3.0,1,1,0,3,3,3,3,0,3,2,13,8,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.0,4,4.0220552088742,4.245968486199491,0,1.0,6,13.0,2,2,1,1,2,2,2,1,1,3,35,26,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,2,2,3,0,3,TRUE
2.0,2,2.58496250072116,2.52164063634332,0,0.0,2,7.0,0,0,0,1,1,1,1,0,1,1,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
2.1111111111111103,5,4.9142140847507,5.5141912681899,5,1.4487116456005902,19,7.1111111111111125,5,5,1,8,9,9,9,2,7,18,79,51,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,1,4,3,6,0,6,FALSE
2.1111111111111103,13,6.23587480176607,7.15901908598453,11,2.726187588085621,38,18.2222222222222,12,12,1,17,18,18,18,12,6,33,384,278,1,0,1,0,0,0,18,0,0,1,0,0,1,0.157894736842105,0.0,0,0,0,13,10,6,40,0,40,FALSE
1.0,1,2.52164063634332,2.12808527889139,2,0.0,2,3.0,0,0,0,2,2,15,2,0,2,1,9,5,2,0,2,0,0,0,2,13,0,2,0,0,1,0.148148148148148,0.0,1,1,0,1,0,0,2,2,0,FALSE
1.0,1,2.0,0.0,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,0,6,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.5,2,4.00436418470814,4.14078982956028,5,0.5,15,4.8,1,1,0,10,10,23,10,0,10,6,55,38,2,0,2,0,0,0,10,13,0,2,0,0,1,0.202020202020202,0.0,2,2,0,0,0,0,15,15,0,FALSE
1.25925925925926,2,4.11312915036159,4.6695383138504205,20,0.4382281320814529,34,6.1111111111111125,1,1,27,0,27,27,27,0,27,37,174,122,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,6,0,6,FALSE
1.5,2,2.66353275480426,2.53063906222957,1,0.5,3,4.0,1,1,0,2,2,2,2,0,2,3,11,8,1,1,1,0,0,0,2,0,0,1,1,1,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.94,5,4.36076865775573,5.07719760998732,18,0.94678403028357,97,6.92,1,1,49,1,50,50,50,0,50,93,355,217,0,0,0,0,0,0,50,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.6,3,3.99400406561609,4.1931652425044605,5,0.6633249580710799,16,6.0,5,5,0,10,10,10,10,1,9,7,75,47,1,0,1,0,0,0,10,0,0,1,0,0,1,0.15151515151515196,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.9375,4,4.313896066457451,4.37044939069359,9,1.1973277537917502,31,6.875,7,7,0,16,16,16,16,3,13,13,128,85,1,0,1,0,0,0,16,0,0,1,0,0,1,0.156862745098039,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.96866578191776,2.11328333429487,3,0.0,3,2.0,1,1,0,3,3,3,3,0,3,5,12,5,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.61538461538462,3,3.8423019490971297,4.05162007240233,6,0.624926031125843,21,6.076923076923079,0,0,0,13,13,13,13,3,10,17,90,53,1,2,1,4,0,4,13,0,0,1,3,4,1,0.154761904761905,0.0,6,0,6,0,0,0,0,0,0,FALSE
1.0,1,3.0391486719030696,2.82218195864287,3,0.0,3,3.3333333333333304,2,1,0,3,3,5,3,0,3,2,14,9,2,0,2,0,0,0,3,2,0,2,0,0,1,0.166666666666667,0.0,0,0,0,0,0,0,3,3,0,FALSE
1.6666666666666698,3,3.7081320646586,3.78021361121866,3,0.7453559924999301,10,5.16666666666667,0,0,1,5,6,18,6,1,5,5,34,21,2,1,2,2,1,1,5,12,1,2,1,1,1,0.544159544159544,0.111111111111111,0,0,0,1,0,0,8,2,6,TRUE
2.1666666666666696,5,4.0029100796497294,4.62487951667174,3,1.46249406456535,13,9.0,2,2,0,6,6,6,6,0,6,5,59,36,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,6,0,6,FALSE
1.71875,8,5.04983651036747,5.89106903218312,21,1.37464484049517,55,7.375,7,7,14,18,32,46,32,3,29,31,251,163,3,0,3,4,4,0,28,14,4,3,0,0,1,0.482120051085568,0.260869565217391,4,4,0,5,2,2,43,19,24,FALSE
1.84615384615385,6,4.28708064454522,5.55187240709417,9,1.51129866956835,24,7.61538461538462,11,11,8,5,13,13,13,1,12,9,117,82,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,1,9,3,8,0,8,FALSE
1.5,3,3.7794386513083102,4.70917298008542,7,0.8062257748298549,15,6.7,4,4,0,10,10,10,10,0,10,9,81,56,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,6,0,6,FALSE
3.5625,10,5.83487290357437,6.55510671264568,3,2.34437491668888,57,17.5625,15,15,2,14,16,16,16,4,12,20,422,318,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,3,6,4,34,0,34,FALSE
1.0,1,2.9735572622751896,2.8199578985571496,5,0.0,5,3.2,5,1,0,5,5,29,5,0,5,2,19,13,3,1,3,0,0,0,5,24,0,3,1,1,1,0.208333333333333,0.0,0,0,0,3,1,1,5,0,5,FALSE
1.33333333333333,3,4.15249259451568,4.44638754339921,7,0.666666666666667,12,4.33333333333333,3,3,0,9,9,9,9,2,7,5,47,32,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,2,1,1,5,0,5,FALSE
0.0,0,3.0637653770279103,0.0,0,0.0,0,0.0,15,15,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,15,1,0,0,0,FALSE
0.0,0,2.12808527889139,0.0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,FALSE
0.0,0,3.3977584759698902,0.0,0,0.0,0,0.0,16,16,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,16,2,0,0,0,FALSE
0.0,0,2.14161952533414,0.0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,1,0,0,0,FALSE
0.0,0,3.1542221846835203,0.0,0,0.0,0,0.0,9,9,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,9,2,0,0,0,FALSE
0.0,0,3.83042788721063,0.0,0,0.0,0,0.0,29,29,0,0,0,0,0,0,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,29,2,0,0,0,FALSE
0.0,0,2.40400975732486,0.0,0,0.0,0,0.0,5,5,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,1,0,0,0,FALSE
2.30434782608696,8,4.84440227838693,5.64394952133899,10,1.67940938398504,53,8.0,4,4,3,20,23,23,23,4,19,29,201,135,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0,0.0,0,0,0,4,3,2,40,0,40,FALSE
0.0,0,1.92192809488736,0.0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
1.1,3,4.83115954086725,4.525305202010888,28,0.395811402901264,33,4.0,6,6,17,13,30,30,30,4,26,38,136,84,0,0,0,0,0,0,30,0,0,0,0,0,0,0.0,0.0,0,0,0,2,5,5,0,0,0,FALSE
1.0,1,2.5220552088742,2.23592635062903,2,0.0,2,3.0,0,0,0,2,2,2,2,0,2,4,8,5,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,0,0,0,0,0,FALSE
0.0,0,3.2376092092234505,0.0,0,0.0,0,0.0,17,17,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,17,1,0,0,0,FALSE
0.0,0,1.92192809488736,0.0,0,0.0,0,0.0,2,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
0.0,0,1.92192809488736,0.0,0,0.0,0,0.0,2,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
0.0,0,3.643091197207681,0.0,0,0.0,0,0.0,43,43,0,0,0,0,0,0,0,0,67,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,43,1,0,0,0,FALSE
1.75,3,2.8553885422075296,3.0558392436106097,2,0.82915619758885,7,5.25,1,1,0,4,4,4,4,0,4,2,24,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,2.3219280948873595,1.58496250072116,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,1,4,3,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.0,4,3.47135448701393,3.8059169383293,3,1.15470053837925,12,6.33333333333333,1,1,6,0,6,6,6,1,5,10,42,34,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.54545454545455,4,4.20281953111478,4.28934822682798,9,1.15708382375981,17,5.0,3,3,0,11,11,11,11,0,11,6,60,42,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,5,0,5,FALSE
1.25,2,3.37355726227519,3.79237662297045,3,0.43301270189221897,5,4.75,2,2,0,4,4,4,4,0,4,4,23,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,2,0,2,FALSE
1.73684210526316,7,4.46031965330067,5.17672180484352,13,1.44521370713116,33,7.57894736842105,15,15,7,12,19,19,19,1,18,17,167,118,0,0,0,0,0,0,19,0,0,0,0,0,0,0.0,0.0,0,0,0,0,14,4,0,0,0,FALSE
2.1111111111111103,7,3.43325497127362,4.63177691586289,6,1.91162783712058,19,6.22222222222222,3,3,1,8,9,9,9,0,9,10,63,45,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,1,21,0,21,TRUE
1.6521739130434798,6,4.8137242671221605,5.36244960626362,14,1.12708533885354,38,5.08695652173913,7,7,1,22,23,23,23,0,23,13,179,122,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0,0.0,0,0,0,3,5,4,16,0,16,FALSE
1.0,1,2.44643934467102,2.18670434591002,2,0.0,2,3.0,0,0,0,2,2,4,2,0,2,3,8,5,2,0,2,0,0,0,2,2,0,2,0,0,1,0.148148148148148,0.0,0,0,0,0,0,0,5,5,0,FALSE
3.13333333333333,12,5.10527215664919,6.147659668809283,8,3.4422215049134905,47,12.2,12,12,1,14,15,15,15,2,13,22,198,137,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,13,11,6,69,0,69,TRUE
1.375,3,3.41820144412788,4.98937541142964,6,0.695970545353753,11,6.875,0,0,8,0,8,8,8,0,8,8,57,40,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,13,0,13,FALSE
6.2,14,4.58005035146474,6.2801253724644805,2,4.445222154178572,62,25.3,1,1,0,10,10,10,10,7,3,19,256,199,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,10,1,1,64,0,64,FALSE
0.0,0,3.2811795017171206,0.0,0,0.0,0,0.0,21,21,0,0,0,0,0,0,0,0,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,21,1,0,0,0,FALSE
1.75,3,3.0391486719030696,3.21058659820284,2,0.82915619758885,7,5.25,1,1,0,4,4,4,4,0,4,2,24,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
3.5,7,4.64377448867481,5.08217352949376,2,1.9364916731037096,28,13.375,7,7,0,8,8,8,8,4,4,14,129,86,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,3,38,0,38,FALSE
1.0,1,2.0,3.37355726227519,1,0.0,1,5.0,1,1,0,1,1,1,1,0,1,3,8,4,0,3,0,1,0,1,1,0,0,0,46,60,0,0.0,0.0,48,0,48,3,0,0,0,0,0,FALSE
1.11111111111111,2,3.2319461881351805,5.1820336945662095,8,0.314269680527354,10,5.66666666666667,7,2,0,9,9,24,9,0,9,14,55,36,2,0,2,1,1,0,8,15,1,2,0,0,1,0.551697530864197,0.0833333333333333,2,2,0,12,0,0,34,6,28,FALSE
1.8666666666666696,5,4.33311150802429,5.4853388618399,10,1.35973853695808,28,7.466666666666669,5,4,0,15,15,16,15,2,13,20,118,81,1,2,1,0,0,0,15,1,0,1,3,4,1,0.15625,0.0,2,1,1,12,2,2,35,0,35,FALSE
2.5,7,3.6835423624332297,4.8944627072413605,3,2.59807621135332,10,11.5,5,4,0,4,4,7,4,0,4,11,52,33,2,0,2,1,1,0,3,3,1,2,0,0,1,0.583333333333333,0.28571428571428603,2,2,0,4,3,3,11,0,11,FALSE
1.0,1,2.7332062193465,2.93003653257727,5,0.0,5,3.0,6,1,0,5,5,21,5,1,4,6,18,12,2,1,2,0,0,0,5,16,0,2,1,1,1,0.185185185185185,0.0,0,0,0,2,0,0,14,3,11,FALSE
1.0,1,3.25162916738782,3.9794594465930895,3,0.0,3,4.0,1,0,0,3,3,4,3,1,2,6,14,7,1,1,1,1,0,1,3,1,0,1,1,1,1,0.125,0.0,2,1,1,4,0,0,3,0,3,FALSE
1.0,1,3.1887218755408697,4.13294404498096,2,0.0,2,5.5,3,2,0,2,2,3,2,0,2,5,15,9,1,1,1,3,0,3,2,1,0,1,3,3,1,0.111111111111111,0.0,1,1,0,3,1,1,5,0,5,FALSE
1.0,1,3.02716911844062,3.83659166810898,2,0.0,2,4.5,2,1,0,2,2,3,2,0,2,5,12,6,1,0,1,0,0,0,2,1,0,1,0,0,1,0.111111111111111,0.0,1,1,0,3,1,1,2,0,2,FALSE
1.2,2,5.54059774316539,5.36538096744958,4,0.4,6,10.8,3,2,0,5,5,6,5,1,4,12,128,70,1,0,1,0,0,0,5,1,0,1,0,0,1,0.138888888888889,0.0,1,1,0,8,2,2,29,0,29,FALSE
2.8,5,3.8924518533802894,4.3931418897445,1,1.46969384566991,14,9.4,2,2,0,5,5,5,5,0,5,10,52,30,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,6,0,6,FALSE
0.0,0,3.0,3.85216872360328,2,0.0,0,2.5,0,0,0,2,2,2,2,0,2,5,7,3,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,3,0,0,0,0,0,FALSE
1.0,1,3.50325833477565,4.20910788151874,5,0.0,5,5.0,3,2,1,4,5,6,5,0,5,8,29,16,1,1,1,2,0,2,5,1,0,1,2,2,1,0.138888888888889,0.0,1,1,0,3,0,0,0,0,0,FALSE
1.5,2,2.25162916738782,4.72740706780488,1,0.5,3,9.0,3,0,0,2,2,7,2,0,2,5,20,14,2,0,2,1,1,0,1,5,1,2,0,0,1,0.166666666666667,0.28571428571428603,1,1,0,6,0,0,18,7,11,FALSE
1.5,3,4.8380427943527575,5.2130643989172105,5,0.707106781186548,12,8.375,7,7,1,7,8,8,8,1,7,18,102,69,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0.0,0,0,0,6,6,6,15,0,15,FALSE
1.0,1,3.57781953111478,4.00182282562223,2,0.0,2,4.5,3,2,0,2,2,3,2,0,2,5,14,7,1,0,1,0,0,0,2,1,0,1,0,0,1,0.111111111111111,0.0,1,1,0,5,1,1,6,0,6,FALSE
2.14285714285714,8,5.24775641950342,5.84729212449916,13,1.95875845725744,45,10.2857142857143,4,4,1,20,21,21,21,10,11,47,222,162,0,0,0,0,0,0,21,0,0,0,0,0,0,0.0,0.0,0,0,0,5,4,4,72,0,72,FALSE
5.66666666666667,12,4.23598139082267,5.50772918619403,1,4.64279609239471,17,20.6666666666667,3,2,0,3,3,4,3,1,2,8,70,47,1,0,1,0,0,0,3,1,0,1,0,0,1,0.125,0.0,1,1,0,7,1,1,23,0,23,FALSE
6.5,12,3.8408115970719914,5.44931025506769,1,5.5,13,24.5,3,2,0,2,2,3,2,0,2,6,56,42,1,0,1,0,0,0,2,1,0,1,0,0,1,0.111111111111111,0.0,1,1,0,6,1,1,29,0,29,FALSE
1.6666666666666698,3,3.0062389286533904,3.8140346261999305,2,0.942809041582063,5,6.66666666666667,1,1,1,2,3,3,3,1,2,6,23,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,6,0,6,FALSE
