@relation tika-1.2.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
2.1666666666666696,4,4.38490438607343,4.96644445771651,2,1.06718737290547,13,11.333333333333302,5,5,0,6,6,6,6,4,2,8,78,55,1,0,1,0,0,0,6,0,0,1,0,0,1,0.14285714285714302,0.0,0,0,0,2,3,3,6,0,6,TRUE
2.6666666666666696,5,3.37878349348618,4.60867438111084,1,1.6996731711976,8,13.666666666666698,1,1,0,3,3,3,3,1,2,5,44,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.52941176470588,4,5.2708454507883085,5.28751460635803,12,0.9150793638884732,26,7.294117647058821,13,13,0,17,17,17,17,4,13,33,139,102,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
4.0,13,3.68385618977472,4.783044398617941,1,4.51663591625449,20,14.2,1,1,0,5,5,5,5,3,2,7,74,59,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
3.6,7,4.92645880427641,6.3089717786761295,0,1.74355957741627,36,18.6,7,7,2,8,10,10,10,6,4,13,195,133,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,17,7,7,24,0,24,FALSE
1.0,1,4.02346518960165,4.9434268308885585,4,0.0,4,7.0,1,1,2,2,4,4,4,1,3,7,32,21,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,1,1,0,0,0,FALSE
2.3333333333333304,8,4.691721466785482,5.150830805804099,7,2.3570226039551603,28,8.66666666666667,8,7,0,12,12,13,12,2,10,15,114,75,1,0,1,0,0,0,12,1,0,1,0,0,1,0.153846153846154,0.0,1,1,0,5,3,3,26,0,26,FALSE
0.0,0,2.8073549220576,2.3219280948873595,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,3,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,2.8073549220576,2.8073549220576,1,0.0,0,2.0,0,0,0,1,1,1,1,0,1,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.36363636363636,6,5.10950805835677,6.15272178559634,6,1.7721444263289,26,10.0,9,9,1,10,11,11,11,3,8,16,121,89,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,4,2,2,11,0,11,FALSE
1.5,2,3.92385618977472,3.95745130913763,2,0.5,6,7.5,4,4,0,4,4,4,4,0,4,6,38,28,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,1,2,2,0,0,0,FALSE
2.0,3,3.23890125660263,3.9760107890421,1,1.0,4,10.0,1,1,0,2,2,2,2,0,2,4,23,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,3.08496250072116,2.75162916738782,3,0.0,3,3.0,1,1,0,3,3,3,3,0,3,2,13,8,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.0,4,3.93213803975938,4.245968486199491,0,1.0,6,13.0,2,2,1,1,2,2,2,1,1,3,32,23,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,2,2,3,0,3,FALSE
2.0,2,2.58496250072116,2.52164063634332,0,0.0,2,7.0,0,0,0,1,1,1,1,0,1,1,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
0.0,0,2.3219280948873595,0.0,0,0.0,0,0.0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
2.1111111111111103,5,4.9142140847507,5.5141912681899,5,1.4487116456005902,19,7.1111111111111125,5,5,1,8,9,9,9,2,7,18,79,51,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,1,4,3,6,0,6,FALSE
2.1111111111111103,13,6.25481407129018,7.15901908598453,11,2.726187588085621,38,18.2222222222222,12,12,1,17,18,18,18,12,6,33,388,281,1,0,1,0,0,0,18,0,0,1,0,0,1,0.157894736842105,0.0,0,0,0,13,10,6,40,0,40,FALSE
1.0,1,2.52164063634332,2.12808527889139,2,0.0,2,3.0,0,0,0,2,2,15,2,0,2,1,9,5,2,0,2,0,0,0,2,13,0,2,0,0,1,0.148148148148148,0.0,1,1,0,1,0,0,2,2,0,FALSE
1.0,1,2.0,0.0,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,0,6,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.5,2,4.00436418470814,4.14078982956028,5,0.5,15,4.8,1,1,0,10,10,23,10,0,10,6,55,38,2,0,2,0,0,0,10,13,0,2,0,0,1,0.202020202020202,0.0,2,2,0,0,0,0,15,15,0,FALSE
1.25925925925926,2,4.11312915036159,4.6695383138504205,20,0.4382281320814529,34,6.1111111111111125,1,1,27,0,27,27,27,0,27,37,174,122,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,6,0,6,FALSE
1.5,2,2.66353275480426,2.53063906222957,1,0.5,3,4.0,1,1,0,2,2,2,2,0,2,3,11,8,1,1,1,0,0,0,2,0,0,1,1,1,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.94,5,4.36076865775573,5.07719760998732,18,0.94678403028357,97,6.92,1,1,49,1,50,50,50,0,50,93,355,217,0,0,0,0,0,0,50,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.6,3,3.99400406561609,4.1931652425044605,5,0.6633249580710799,16,6.0,5,5,0,10,10,10,10,1,9,7,75,47,1,0,1,0,0,0,10,0,0,1,0,0,1,0.15151515151515196,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.9375,4,4.313896066457451,4.37044939069359,9,1.1973277537917502,31,6.875,7,7,0,16,16,16,16,3,13,13,128,85,1,0,1,0,0,0,16,0,0,1,0,0,1,0.156862745098039,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.96866578191776,2.11328333429487,3,0.0,3,2.0,1,1,0,3,3,3,3,0,3,5,12,5,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.61538461538462,3,3.8423019490971297,4.05162007240233,6,0.624926031125843,21,6.076923076923079,0,0,0,13,13,13,13,3,10,17,90,53,1,2,1,4,0,4,13,0,0,1,3,4,1,0.154761904761905,0.0,6,0,6,0,0,0,0,0,0,FALSE
1.0,1,3.0391486719030696,2.82218195864287,3,0.0,3,3.3333333333333304,2,1,0,3,3,5,3,0,3,2,14,9,2,0,2,0,0,0,3,2,0,2,0,0,1,0.166666666666667,0.0,0,0,0,0,0,0,3,3,0,FALSE
1.6666666666666698,3,4.06026203912038,3.94216190901425,3,0.7453559924999301,10,5.16666666666667,1,1,1,5,6,18,6,1,5,5,35,22,2,1,2,2,1,1,5,12,1,2,1,1,1,0.544159544159544,0.111111111111111,0,0,0,1,1,1,8,2,6,FALSE
2.1666666666666696,5,4.0029100796497294,4.62487951667174,3,1.46249406456535,13,9.0,2,2,0,6,6,6,6,0,6,5,59,36,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,2,6,0,6,FALSE
1.75,8,5.04983651036747,5.89807735791588,21,1.4142135623731005,56,7.46875,8,7,14,18,32,46,32,3,29,31,254,165,3,0,3,4,4,0,28,14,4,3,0,0,1,0.482120051085568,0.260869565217391,4,4,0,5,2,2,43,19,24,FALSE
1.84615384615385,6,4.28708064454522,5.55187240709417,9,1.51129866956835,24,7.61538461538462,11,11,8,5,13,13,13,1,12,9,117,82,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,1,9,3,8,0,8,FALSE
1.5,3,3.7794386513083102,4.70917298008542,7,0.8062257748298549,15,6.7,4,4,0,10,10,10,10,0,10,9,81,56,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,6,0,6,FALSE
3.5625,10,5.83487290357437,6.55510671264568,3,2.34437491668888,57,17.5625,15,15,2,14,16,16,16,4,12,20,422,318,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,3,6,4,34,0,34,FALSE
1.0,1,2.9735572622751896,2.8199578985571496,5,0.0,5,3.2,5,1,0,5,5,30,5,0,5,2,19,13,3,1,3,0,0,0,5,25,0,3,1,1,1,0.208333333333333,0.0,0,0,0,3,1,1,5,0,5,FALSE
1.33333333333333,3,4.15249259451568,4.44638754339921,7,0.666666666666667,12,4.33333333333333,3,3,0,9,9,9,9,2,7,5,47,32,1,0,1,0,0,0,9,0,0,1,0,0,1,0.15,0.0,0,0,0,2,1,1,5,0,5,FALSE
0.0,0,3.0637653770279103,0.0,0,0.0,0,0.0,15,15,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,15,1,0,0,0,FALSE
0.0,0,2.12808527889139,0.0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,FALSE
0.0,0,3.59167278502716,0.0,0,0.0,0,0.0,21,21,0,0,0,0,0,0,0,0,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,21,2,0,0,0,FALSE
0.0,0,2.14161952533414,0.0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,3,1,0,0,0,FALSE
0.0,0,3.1542221846835203,0.0,0,0.0,0,0.0,9,9,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,9,2,0,0,0,FALSE
0.0,0,4.8634003668054016,0.0,0,0.0,0,0.0,108,108,0,0,0,0,0,0,0,0,278,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,5,108,2,0,0,0,TRUE
0.0,0,3.71140090879204,0.0,0,0.0,0,0.0,32,32,0,0,0,0,0,0,0,0,47,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,32,2,0,0,0,FALSE
0.0,0,2.40400975732486,0.0,0,0.0,0,0.0,5,5,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,1,0,0,0,FALSE
2.42857142857143,8,5.02627231902486,5.73614026725041,12,1.72022779697033,68,8.607142857142861,22,22,3,25,28,28,28,5,23,37,277,186,0,1,0,11,0,11,28,0,0,0,1,1,0,0.0,0.0,10,0,10,4,21,5,71,0,71,FALSE
0.0,0,3.53493723156194,0.0,0,0.0,0,0.0,20,20,0,0,0,0,0,0,0,0,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,20,2,0,0,0,FALSE
0.0,0,3.27126319064607,0.0,0,0.0,0,0.0,9,9,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,9,2,0,0,0,FALSE
0.0,0,3.56837505668607,0.0,0,0.0,0,0.0,15,15,0,0,0,0,0,0,0,0,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,15,2,0,0,0,FALSE
0.0,0,1.92192809488736,0.0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
0.0,0,3.33858999729965,0.0,0,0.0,0,0.0,16,16,0,0,0,0,0,0,0,0,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,16,2,0,0,0,FALSE
1.325,7,4.921562758433192,4.96315465154955,35,1.05800519847494,53,4.8,8,8,23,17,40,40,40,5,35,53,215,131,0,0,0,0,0,0,40,0,0,0,0,0,0,0.0,0.0,0,0,0,3,7,6,4,0,4,FALSE
1.25,2,2.92745122496452,3.0136606896881903,3,0.43301270189221897,5,3.75,0,0,0,4,4,4,4,0,4,6,17,9,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,2,0,0,0,0,0,FALSE
0.0,0,3.2376092092234505,0.0,0,0.0,0,0.0,17,17,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,17,1,0,0,0,FALSE
0.0,0,4.2797032093310206,0.0,0,0.0,0,0.0,29,29,0,0,0,0,0,0,0,0,77,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,10,29,1,0,0,0,TRUE
0.0,0,1.92192809488736,0.0,0,0.0,0,0.0,2,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
0.0,0,1.92192809488736,0.0,0,0.0,0,0.0,2,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
0.0,0,3.4461229538636804,0.0,0,0.0,0,0.0,10,10,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,10,2,0,0,0,FALSE
0.0,0,4.3320375159549815,0.0,0,0.0,0,0.0,43,43,0,0,0,0,0,0,0,0,99,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,43,1,0,0,0,FALSE
0.0,0,2.8731406795131296,0.0,0,0.0,0,0.0,4,4,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,4,2,0,0,0,FALSE
0.0,0,3.1206382570747,0.0,0,0.0,0,0.0,8,8,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,8,2,0,0,0,FALSE
0.0,0,3.21897499943338,0.0,0,0.0,0,0.0,8,8,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,8,2,0,0,0,FALSE
1.75,3,2.8553885422075296,3.0558392436106097,2,0.82915619758885,7,5.25,1,1,0,4,4,4,4,0,4,2,24,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
0.0,0,2.3219280948873595,1.58496250072116,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,1,4,3,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.0,4,3.47135448701393,3.8059169383293,3,1.15470053837925,12,6.33333333333333,1,1,6,0,6,6,6,1,5,10,42,34,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.44444444444444,4,4.14031953111478,4.02936043156475,7,0.955813918560292,13,4.888888888888889,4,4,0,9,9,9,9,0,9,6,50,36,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,5,0,5,FALSE
1.4,2,3.7499025061629,4.19649393441652,3,0.489897948556636,7,6.2,6,6,0,5,5,5,5,1,4,7,39,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,3,6,3,9,0,9,FALSE
2.03703703703704,8,4.552550874410099,5.55387012858217,17,1.7529125283258102,55,8.33333333333333,16,16,12,15,27,27,27,5,22,29,252,177,0,0,0,0,0,0,27,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,4,0,0,0,FALSE
2.09090909090909,8,3.57861397503925,4.64777290420116,8,2.10862063722604,23,6.0,3,3,1,10,11,11,11,0,11,14,73,52,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,1,23,0,23,TRUE
2.0,6,4.7537316081819805,5.34854091860926,10,1.27920429813366,44,6.13636363636364,7,7,1,21,22,22,22,0,22,13,197,133,0,0,0,0,0,0,22,0,0,0,0,0,0,0.0,0.0,0,0,0,3,5,3,16,0,16,FALSE
1.0,1,2.44643934467102,2.18670434591002,2,0.0,2,3.0,0,0,0,2,2,4,2,0,2,3,8,5,2,0,2,0,0,0,2,2,0,2,0,0,1,0.148148148148148,0.0,0,0,0,0,0,0,5,5,0,FALSE
3.25,12,5.19116934323513,6.19853071976954,8,3.34477204006491,52,12.75,13,13,1,15,16,16,16,2,14,22,220,152,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0,0.0,0,0,0,13,12,7,73,0,73,TRUE
1.375,3,3.41820144412788,5.016790260644889,6,0.695970545353753,11,7.125,0,0,8,0,8,8,8,0,8,8,59,42,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,16,0,16,FALSE
4.42857142857143,15,5.0544556988581695,6.00391484666069,2,4.71644971977691,31,14.714285714285701,5,5,0,7,7,7,7,0,7,20,146,103,1,0,1,0,0,0,7,0,0,1,0,0,1,0.145833333333333,0.0,0,0,0,8,4,4,49,0,49,FALSE
0.0,0,3.2811795017171206,0.0,0,0.0,0,0.0,21,21,0,0,0,0,0,0,0,0,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,21,1,0,0,0,FALSE
1.75,3,3.0391486719030696,3.21058659820284,2,0.82915619758885,7,5.25,1,1,0,4,4,4,4,0,4,2,24,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
3.5,7,4.64377448867481,5.08217352949376,2,1.9364916731037096,28,13.375,7,7,0,8,8,8,8,4,4,14,129,86,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,4,4,3,38,0,38,FALSE
1.0,1,2.0,3.37355726227519,1,0.0,1,5.0,1,1,0,1,1,1,1,0,1,3,8,4,0,2,0,1,0,1,1,0,0,0,51,64,0,0.0,0.0,54,0,54,3,0,0,0,0,0,FALSE
1.11111111111111,2,3.2319461881351805,5.1820336945662095,8,0.314269680527354,10,5.66666666666667,7,2,0,9,9,24,9,0,9,14,55,36,2,0,2,1,1,0,8,15,1,2,0,0,1,0.551697530864197,0.0833333333333333,2,2,0,12,0,0,34,6,28,FALSE
1.8666666666666696,5,4.33311150802429,5.4853388618399,10,1.35973853695808,28,7.466666666666669,5,4,0,15,15,16,15,2,13,20,118,81,1,1,1,1,0,1,15,1,0,1,3,3,1,0.15625,0.0,3,1,2,12,2,2,35,0,35,FALSE
2.5,7,3.6835423624332297,4.8944627072413605,3,2.59807621135332,10,11.5,5,4,0,4,4,7,4,0,4,11,52,33,2,0,2,1,1,0,3,3,1,2,0,0,1,0.583333333333333,0.28571428571428603,2,2,0,4,3,3,11,0,11,FALSE
