relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
src\org\apache\ws\axis\security\handler\WSDoAllHandler.java,1.35,3,5.00185251590999,5.34198774093517,15,0.653834841531101,27,4.35,9,4,0,20,20,44,20,2,18,20,94,66,1,2,1,5,5,0,15,24,5,1,2,4,1,0.213721264367816,0.113636363636364,0,0,0,0,3,3,0,0,0,0,0.0
src\org\apache\ws\sandbox\axis\security\conversation\ConvHandlerConstants.java,0.0,0,4.48208419324235,0.0,0,0.0,0,0.0,29,29,0,0,0,0,0,0,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,29,3,0,0,0,0,0.0
src\org\apache\ws\sandbox\axis\security\conversation\ConversationClientHandler.java,5.25,14,5.24994123814332,7.201198854900071,3,4.65698400254929,63,35.1666666666667,20,20,0,12,12,12,12,9,3,17,446,273,1,0,1,0,0,0,12,0,0,1,0,0,1,0.153846153846154,0.0,0,0,0,22,8,6,127,0,127,0,0.0
src\org\apache\ws\sandbox\axis\security\conversation\ConversationServerHandler.java,8.16666666666667,14,4.84922391239062,6.88557422085034,1,5.07991688470939,49,47.3333333333333,12,12,0,6,6,6,6,4,2,10,300,191,1,0,1,0,0,0,6,0,0,1,0,0,1,0.14285714285714302,0.0,0,0,0,19,5,4,94,0,94,0,0.0
src\org\apache\ws\sandbox\axis\security\trust\STSAgent.java,1.27272727272727,4,4.95125913314432,5.71709016496906,10,0.862439361864104,14,5.81818181818182,6,6,0,11,11,11,11,0,11,11,72,57,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,5,6,6,8,0,8,0,0.0
src\org\apache\ws\sandbox\axis\security\trust\STSAgentAddressingConfiguration.java,1.0,1,3.2998963911678905,3.711864717675339,5,0.0,5,3.0,1,1,0,5,5,5,5,0,5,4,18,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src\org\apache\ws\sandbox\axis\security\trust\STSServerHandler.java,1.6666666666666698,2,3.4548223999466097,5.35581425942943,1,0.471404520791032,5,13.0,1,1,0,3,3,3,3,1,2,3,42,32,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,1,1,1,15,0,15,0,0.0
src\org\apache\ws\sandbox\axis\security\trust\service\RequestSecurityTokenType.java,1.81818181818182,6,4.85591536118321,5.32290228156555,9,1.74867127833376,20,7.4545454545454515,6,6,3,8,11,11,11,0,11,11,98,61,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,4,0,0,0,0,0.0
src\org\apache\ws\sandbox\axis\security\trust\service\SecurityTokenRequestService.java,1.0,1,4.16992500144231,4.487122805397799,2,0.0,2,4.0,0,0,0,2,2,2,2,1,1,1,10,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
src\org\apache\ws\sandbox\axis\security\trust\service\SecurityTokenService.java,2.3333333333333304,3,4.29707932754066,6.06632031268787,1,0.942809041582063,7,16.0,1,1,0,3,3,3,3,1,2,5,51,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,18,0,18,0,0.0
src\org\apache\ws\sandbox\security\conversation\ConvEngineResult.java,1.0,1,4.22987119509338,3.803508854797681,7,0.0,7,3.0,8,8,0,7,7,7,7,0,7,4,31,23,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0
src\org\apache\ws\sandbox\security\conversation\ConversationConstants.java,0.0,0,3.74500679240212,0.0,0,0.0,0,0.0,24,24,0,0,0,0,0,0,0,0,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,18,1,0,0,0,0,0.0
src\org\apache\ws\sandbox\security\conversation\ConversationEngine.java,8.0,24,5.685337711696,7.3354520440405,1,6.06376374615888,104,50.9230769230769,13,13,0,13,13,13,13,9,4,49,692,388,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,33,11,5,299,0,299,0,0.0
src\org\apache\ws\sandbox\security\conversation\ConversationException.java,1.0,1,1.92192809488736,1.5,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,1,5,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\org\apache\ws\sandbox\security\conversation\ConversationManager.java,3.625,14,4.70020754342816,6.88983297139027,3,4.06009544222793,29,29.75,3,3,0,8,8,8,8,2,6,36,244,146,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,20,2,2,170,0,170,0,0.0
src\org\apache\ws\sandbox\security\conversation\ConversationSession.java,1.0,1,4.93618043412975,4.918088559163401,14,0.0,14,3.4285714285714306,8,8,0,14,14,14,14,0,14,6,58,43,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,3,5,5,2,0,2,0,0.0
src\org\apache\ws\sandbox\security\conversation\ConversationUtil.java,1.625,3,3.87872006917,5.34151882226746,4,0.695970545353753,13,8.0,2,2,8,0,8,8,8,0,8,11,68,50,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,5,2,2,12,0,12,0,0.0
src\org\apache\ws\sandbox\security\conversation\DerivedKeyCallbackHandler.java,2.14285714285714,4,4.78661814600885,4.82950136953909,1,0.832993127835043,15,9.14285714285714,3,3,5,2,7,7,7,0,7,13,77,50,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,8,3,3,24,0,24,0,0.0
src\org\apache\ws\sandbox\security\conversation\DerivedKeyTokenAdder.java,1.0,1,2.25162916738782,3.26393342948563,1,0.0,1,7.0,10,0,0,1,1,15,1,0,1,2,9,5,1,0,1,0,0,0,1,14,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,0,0,8,2,6,0,0.0
src\org\apache\ws\sandbox\security\conversation\KeyDerivator.java,3.0,7,3.99958123064606,5.03421863985054,2,2.0,18,15.833333333333302,1,1,0,6,6,6,6,5,1,12,98,63,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,9,1,1,42,0,42,0,0.0
src\org\apache\ws\sandbox\security\conversation\dkalgo\AlgoFactory.java,2.0,2,2.3219280948873595,2.9139770731827497,0,0.0,2,8.0,0,0,1,0,1,1,1,0,1,1,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,2,0,2,0,0.0
src\org\apache\ws\sandbox\security\conversation\dkalgo\DerivationAlgorithm.java,0.0,0,3.12192809488736,2.8073549220576,1,0.0,0,1.0,1,1,0,1,1,1,1,0,1,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0.0
src\org\apache\ws\sandbox\security\conversation\dkalgo\P_SHA1.java,2.3333333333333304,3,3.6835423624332297,4.785602132533652,0,0.471404520791032,7,13.333333333333302,2,2,2,1,3,3,3,2,1,11,45,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,2,0,2,0,0.0
src\org\apache\ws\sandbox\security\conversation\message\info\DerivedKeyInfo.java,1.0,1,4.90798835104689,4.9180157001059,14,0.0,14,3.71428571428571,13,13,0,14,14,14,14,0,14,3,67,52,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,3,9,5,9,0,9,0,0.0
src\org\apache\ws\sandbox\security\conversation\message\info\SecurityContextInfo.java,1.0,1,3.7364405016961495,3.62198451117871,6,0.0,6,5.16666666666667,4,4,0,6,6,6,6,0,6,9,37,24,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,3,2,2,3,0,3,0,0.0
src\org\apache\ws\sandbox\security\conversation\message\token\BaseToken.java,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\org\apache\ws\sandbox\security\conversation\message\token\DerivedKeyToken.java,1.68,4,5.29276280278164,6.0773685713656,11,0.7332121111929351,42,8.92,10,10,0,25,25,25,25,2,23,26,237,139,0,0,0,0,0,0,25,0,0,0,0,0,0,0.0,0.0,0,0,0,8,10,3,82,0,82,0,0.0
src\org\apache\ws\sandbox\security\conversation\message\token\SecurityContextToken.java,1.27272727272727,2,4.35183725565677,5.22714981672653,8,0.44536177141512295,14,5.72727272727273,3,3,0,11,11,11,11,1,10,9,70,44,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,6,3,2,24,0,24,0,0.0
src\org\apache\ws\sandbox\security\conversation\sessions\SessionMonitor.java,2.14285714285714,6,4.66257326515091,5.3351653716952505,3,1.64130361329658,15,11.5714285714286,6,6,0,7,7,7,7,3,4,7,89,61,1,0,1,0,0,0,7,0,0,1,0,0,1,0.145833333333333,0.0,0,0,0,3,3,3,4,0,4,0,0.0
src\org\apache\ws\sandbox\security\policy\message\token\AppliesTo.java,2.0,6,4.30827083453526,5.27811836553386,4,1.69030850945703,14,8.28571428571429,5,3,0,7,7,18,7,2,5,5,63,43,2,0,2,2,2,0,5,11,2,2,0,0,1,0.236467236467236,0.222222222222222,0,0,0,2,3,3,12,4,8,0,0.0
src\org\apache\ws\sandbox\security\trust\RSTRParser.java,1.3529411764705903,7,5.21683948058528,5.750674651192019,16,1.41176470588235,23,4.64705882352941,15,15,0,17,17,17,17,2,15,8,103,71,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0,12,15,9,13,0,13,0,0.0
src\org\apache\ws\sandbox\security\trust\RequestResolver.java,2.0,3,3.57243125132212,4.43196504534946,1,1.0,4,9.5,3,3,0,2,2,2,2,0,2,2,24,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,7,3,3,10,0,10,0,0.0
src\org\apache\ws\sandbox\security\trust\STSManager.java,7.5,14,3.910232940673181,5.29611955409277,1,6.5,15,47.0,7,7,0,2,2,2,2,0,2,13,103,63,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,9,7,3,16,0,16,0,0.0
src\org\apache\ws\sandbox\security\trust\STSUtil.java,2.6666666666666696,5,4.02346518960165,5.55454580579901,1,1.37436854187255,16,11.666666666666698,0,0,6,0,6,6,6,0,6,9,72,55,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,8,0,0,21,0,21,0,0.0
src\org\apache\ws\sandbox\security\trust\TrustConstants.java,0.0,0,4.30769846373627,0.0,0,0.0,0,0.0,74,74,0,0,0,0,0,0,0,0,76,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,74,1,0,0,0,0,0.0
src\org\apache\ws\sandbox\security\trust\TrustEngine.java,1.8333333333333304,3,4.4259791299831,5.36342830881571,2,0.6871842709362769,11,8.66666666666667,10,10,0,6,6,6,6,3,3,10,64,49,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,3,7,2,6,0,6,0,0.0
src\org\apache\ws\sandbox\security\trust\WSTrustException.java,1.25,3,3.97918411757715,4.00067284188712,7,0.6614378277661479,10,4.875,8,8,1,7,8,8,8,1,7,16,56,40,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0.0,0,0,0,1,8,2,0,0,0,0,0.0
src\org\apache\ws\sandbox\security\trust\issue\STIssuer.java,0.0,0,2.40563906222957,2.12808527889139,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
src\org\apache\ws\sandbox\security\trust\issue\X509ToSCTIssuer.java,0.9,1,4.611949334080442,5.667940113302232,10,0.3,9,4.7,4,4,0,10,10,10,10,0,10,7,53,43,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,14,2,2,43,0,43,0,0.0
src\org\apache\ws\sandbox\security\trust\message\Info\RequestInfo.java,1.0,1,3.567417698848,3.2129515103887702,13,0.0,13,3.15384615384615,11,11,0,13,13,13,13,0,13,14,54,40,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,1,11,1,0,0,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\AbstractToken.java,1.09090909090909,4,4.10913803986411,5.09471252332472,9,1.08330684434663,12,4.18181818181818,2,2,0,11,11,11,11,7,4,8,50,39,0,3,0,38,0,38,11,0,0,0,5,27,0,0.0,0.0,2,0,2,3,2,2,6,0,6,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\AllowPostdating.java,1.0,1,3.9852281360342494,3.45404079673468,5,0.0,5,3.4,3,1,0,5,5,13,5,3,2,4,20,12,1,0,1,3,3,0,2,8,3,1,0,0,1,0.202020202020202,0.23076923076923106,0,0,0,2,1,1,4,4,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\BaseToken.java,1.6,3,4.342896608419109,5.0535950885012575,6,0.8,16,7.2,2,2,0,10,10,10,10,0,10,6,76,46,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,6,2,2,21,0,21,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\BinarySecret.java,1.0,1,4.152920561520419,4.21351325600907,7,0.0,7,3.0,4,1,0,7,7,21,7,1,6,6,24,16,2,0,2,1,1,0,6,14,1,2,0,0,1,0.212698412698413,0.0952380952380952,0,0,0,2,1,1,4,4,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\CancelRequestSecurityToken.java,1.6,2,3.7081320646586,4.49331587486337,2,0.489897948556636,8,6.8,6,1,0,5,5,29,5,1,4,6,37,23,3,0,3,1,1,0,4,24,1,3,0,0,1,0.213333333333333,0.103448275862069,0,0,0,4,1,1,30,11,19,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\CancelTarget.java,1.77777777777778,4,4.1467569849301,4.314246684678141,6,1.13311544746506,16,5.55555555555556,5,3,0,9,9,21,9,2,7,9,55,42,2,0,2,1,1,0,8,12,1,2,0,0,1,0.223171889838556,0.0952380952380952,1,1,0,5,3,3,17,6,11,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\Claims.java,1.11111111111111,2,4.5464393446710085,4.79118266787021,8,0.314269680527354,10,3.11111111111111,3,1,0,9,9,20,9,2,7,8,31,22,2,0,2,2,2,0,7,11,2,2,0,0,1,0.245726495726496,0.2,0,0,0,2,1,1,4,4,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\Code.java,1.0,1,3.7834651896016496,3.6692750707107096,4,0.0,4,3.5,4,1,0,4,4,18,4,1,3,4,17,12,2,0,2,1,1,0,3,14,1,2,0,0,1,0.188888888888889,0.111111111111111,0,0,0,2,1,1,6,6,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\CompositeElement.java,1.0,1,3.18083298720544,3.77947057079725,3,0.0,3,4.33333333333333,2,0,0,3,3,13,3,1,2,3,15,7,1,2,1,1,1,0,2,10,1,1,9,13,1,0.141414141414141,0.0769230769230769,0,0,0,1,0,0,10,6,4,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\ComputedKey.java,1.0,1,3.60869496956284,3.08496250072116,3,0.0,3,3.0,4,1,0,3,3,17,3,1,2,2,12,8,2,0,2,1,1,0,2,14,1,2,0,0,1,0.17037037037037,0.11764705882352902,0,0,0,2,1,1,4,4,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\Created.java,1.0,1,3.60869496956284,3.08496250072116,3,0.0,3,3.0,4,1,0,3,3,17,3,1,2,2,12,8,2,0,2,1,1,0,2,14,1,2,0,0,1,0.17037037037037,0.11764705882352902,0,0,0,2,1,1,4,4,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\Entropy.java,1.28571428571429,2,4.61185661496596,4.595224760012759,5,0.4517539514526261,9,5.0,5,3,0,7,7,18,7,2,5,6,40,25,2,0,2,2,2,0,5,11,2,2,0,0,1,0.236467236467236,0.222222222222222,0,0,0,4,3,3,18,6,12,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\Expires.java,1.0,1,3.60869496956284,3.08496250072116,3,0.0,3,3.0,4,1,0,3,3,17,3,1,2,2,12,8,2,0,2,1,1,0,2,14,1,2,0,0,1,0.17037037037037,0.11764705882352902,0,0,0,2,1,1,4,4,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\IssueRequestSecurityToken.java,1.77777777777778,7,5.29457832711955,5.6671975602766,9,1.3562839573037402,32,5.888888888888888,11,6,0,18,18,42,18,1,17,16,114,82,3,0,3,1,1,0,17,24,1,3,0,0,1,0.249444444444444,0.0714285714285714,0,0,0,8,6,6,72,20,52,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\KeySize.java,1.2,2,3.90335923838352,4.00182282562223,4,0.4,6,3.6,4,1,0,5,5,19,5,1,4,3,21,14,2,0,2,1,1,0,4,14,1,2,0,0,1,0.2,0.105263157894737,0,0,0,2,1,1,8,8,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\Lifetime.java,1.6666666666666698,3,4.5448760863036695,5.12775381825059,4,0.666666666666667,15,8.22222222222222,5,3,0,9,9,20,9,2,7,9,79,57,2,0,2,2,2,0,7,11,2,2,0,0,1,0.245726495726496,0.2,0,0,0,5,3,3,56,18,38,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\Reason.java,1.0,1,3.7834651896016496,3.6692750707107096,4,0.0,4,3.5,4,1,0,4,4,18,4,1,3,4,17,12,2,0,2,1,1,0,3,14,1,2,0,0,1,0.188888888888889,0.111111111111111,0,0,0,2,1,1,6,6,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\RenewRequestSecurityToken.java,2.0,4,4.10390991028236,4.76587686321686,2,1.0,12,7.0,8,3,0,6,6,30,6,1,5,5,47,31,3,0,3,1,1,0,5,24,1,3,0,0,1,0.22166666666666696,0.1,0,0,0,6,3,3,31,11,20,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\RenewTarget.java,1.875,4,4.23136986915173,4.5090534022128494,5,1.1659223816361002,15,5.5,5,3,0,8,8,20,8,2,6,6,49,37,2,0,2,1,1,0,7,12,1,2,0,0,1,0.22008547008547,0.1,1,1,0,5,3,3,17,4,13,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\Renewing.java,1.0,1,4.45463615074848,4.42915975265493,10,0.0,10,4.0,5,3,0,10,10,18,10,3,7,9,45,32,1,0,1,3,3,0,7,8,3,1,0,0,1,0.236742424242424,0.166666666666667,0,0,0,2,1,1,6,6,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\RequestSecurityToken.java,1.33333333333333,3,4.8361842950263085,5.1783688486356905,10,0.6992058987801011,20,4.33333333333333,5,3,0,15,15,25,15,3,12,14,70,49,2,1,2,7,3,4,12,10,3,2,4,4,1,0.393162393162393,0.24,0,0,0,5,3,3,16,6,10,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\RequestSecurityTokenResponse.java,1.2,2,5.19701948822659,5.33260060249706,12,0.4,18,3.93333333333333,8,6,0,15,15,26,15,2,13,15,67,48,2,0,2,2,2,0,13,11,2,2,0,0,1,0.257631257631258,0.153846153846154,0,0,0,7,6,6,19,4,15,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\RequestType.java,1.0,1,3.60869496956284,3.08496250072116,3,0.0,3,3.0,4,1,0,3,3,17,3,1,2,2,12,8,2,0,2,1,1,0,2,14,1,2,0,0,1,0.17037037037037,0.11764705882352902,0,0,0,2,1,1,4,4,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\RequestedProofToken.java,2.75,15,4.83575378126351,6.795952414799089,8,3.8756719847444905,33,16.5833333333333,4,4,0,12,12,12,12,0,12,24,207,135,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,16,3,3,117,0,117,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\RequestedSecurityToken.java,1.33333333333333,2,4.4234876505448,4.86252735104867,6,0.471404520791032,12,6.0,4,4,0,9,9,9,9,0,9,8,62,34,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,6,4,4,19,0,19,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\RequestedTokenCancelled.java,1.0,1,3.9979526986606895,3.57243125132212,5,0.0,5,2.6,3,1,0,5,5,13,5,3,2,4,16,10,1,0,1,3,3,0,2,8,3,1,0,0,1,0.202020202020202,0.23076923076923106,0,0,0,2,1,1,4,4,0,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\STSSignedToken.java,3.0,5,3.50689059560852,4.89367062072105,1,2.0,6,15.5,1,1,0,2,2,2,2,0,2,6,34,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,1,4,0,4,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\Status.java,1.75,3,4.504120605378049,4.86920668686213,3,0.6614378277661479,14,6.125,5,3,0,8,8,19,8,2,6,5,54,37,2,0,2,2,2,0,6,11,2,2,0,0,1,0.241758241758242,0.210526315789474,0,0,0,5,3,3,22,8,14,0,0.0
src\org\apache\ws\sandbox\security\trust\message\token\TokenType.java,1.0,1,3.90726822961739,3.08496250072116,3,0.0,3,3.0,6,3,0,3,3,17,3,1,2,2,14,10,2,0,2,1,1,0,2,14,1,2,0,0,1,0.17037037037037,0.11764705882352902,0,0,0,2,3,2,4,4,0,0,0.0
