relName,bug
src/org/apache/ws/sandbox/security/trust/message/token/Code.java,0
src/org/apache/ws/sandbox/security/trust/message/token/CompositeElement.java,0
src/org/apache/ws/sandbox/security/trust/message/token/ComputedKey.java,0
src/org/apache/ws/sandbox/security/trust/message/token/Created.java,0
src/org/apache/ws/sandbox/security/trust/message/token/Entropy.java,0
src/org/apache/ws/sandbox/security/trust/message/token/Expires.java,0
src/org/apache/ws/sandbox/security/trust/message/token/IssueRequestSecurityToken.java,0
src/org/apache/ws/sandbox/security/trust/message/token/KeySize.java,0
src/org/apache/ws/sandbox/security/trust/message/token/Lifetime.java,0
src/org/apache/ws/sandbox/security/trust/message/token/Reason.java,0
src/org/apache/ws/sandbox/security/trust/message/token/Renewing.java,0
src/org/apache/ws/sandbox/security/trust/message/token/RenewRequestSecurityToken.java,0
src/org/apache/ws/sandbox/security/trust/message/token/RenewTarget.java,0
src/org/apache/ws/sandbox/security/trust/message/token/RequestedProofToken.java,0
src/org/apache/ws/sandbox/security/trust/message/token/RequestedSecurityToken.java,0
src/org/apache/ws/sandbox/security/trust/message/token/RequestedTokenCancelled.java,0
src/org/apache/ws/sandbox/security/trust/message/token/RequestSecurityToken.java,0
src/org/apache/ws/sandbox/security/trust/message/token/RequestSecurityTokenResponse.java,0
src/org/apache/ws/sandbox/security/trust/message/token/RequestType.java,0
src/org/apache/ws/sandbox/security/trust/message/token/Status.java,0
src/org/apache/ws/sandbox/security/trust/message/token/STSSignedToken.java,0
src/org/apache/ws/sandbox/security/trust/message/token/TokenType.java,0
src/org/apache/ws/sandbox/security/trust/message/token/ValidateRequestSecurityToken.java,0
src/org/apache/ws/sandbox/security/trust/message/token/ValueElement.java,0
src/org/apache/ws/sandbox/axis/security/conversation/ConversationClientHandler.java,0
src/org/apache/ws/sandbox/axis/security/conversation/ConversationServerHandler.java,0
src/org/apache/ws/sandbox/axis/security/conversation/ConvHandlerConstants.java,0
src/org/apache/ws/sandbox/axis/security/trust/STSAgent.java,0
src/org/apache/ws/sandbox/axis/security/trust/STSAgentAddressingConfiguration.java,0
src/org/apache/ws/sandbox/axis/security/trust/STSServerHandler.java,0
src/org/apache/ws/sandbox/axis/security/trust/service/RequestSecurityTokenType.java,0
src/org/apache/ws/sandbox/axis/security/trust/service/SecurityTokenRequestService.java,0
src/org/apache/ws/sandbox/axis/security/trust/service/SecurityTokenService.java,0
src/org/apache/ws/security/components/crypto/AbstractCrypto.java,0
src/org/apache/ws/security/components/crypto/BouncyCastle.java,0
src/org/apache/ws/security/components/crypto/CredentialException.java,0
src/org/apache/ws/security/components/crypto/Crypto.java,0
src/org/apache/ws/security/components/crypto/CryptoFactory.java,0
src/org/apache/ws/security/components/crypto/Merlin.java,0
src/org/apache/ws/security/components/crypto/X509NameTokenizer.java,0
src/org/apache/ws/security/conversation/dkalgo/AlgoFactory.java,0
src/org/apache/ws/security/conversation/dkalgo/DerivationAlgorithm.java,0
src/org/apache/ws/security/conversation/dkalgo/P_SHA1.java,0
src/org/apache/ws/security/message/token/BinarySecurity.java,0
src/org/apache/ws/security/message/token/DerivedKeyToken.java,0
src/org/apache/ws/security/message/token/PKIPathSecurity.java,0
src/org/apache/ws/security/message/token/Reference.java,1
src/org/apache/ws/security/message/token/SecurityContextToken.java,0
src/org/apache/ws/security/message/token/SecurityTokenReference.java,1
src/org/apache/ws/security/message/token/SignatureConfirmation.java,0
src/org/apache/ws/security/message/token/Timestamp.java,0
src/org/apache/ws/security/message/token/UsernameToken.java,3
src/org/apache/ws/security/message/token/X509Security.java,0
src/org/apache/ws/security/policy/model/AlgorithmSuite.java,0
src/org/apache/ws/security/policy/model/AlgorithmWrapper.java,0
src/org/apache/ws/security/policy/model/AsymmetricBinding.java,0
src/org/apache/ws/security/policy/model/Binding.java,0
src/org/apache/ws/security/policy/model/EncryptionToken.java,0
src/org/apache/ws/security/policy/model/Header.java,0
src/org/apache/ws/security/policy/model/InitiatorToken.java,0
src/org/apache/ws/security/policy/model/Layout.java,0
src/org/apache/ws/security/policy/model/PolicyEngineData.java,0
src/org/apache/ws/security/policy/model/ProtectionToken.java,0
src/org/apache/ws/security/policy/model/RecipientToken.java,0
src/org/apache/ws/security/policy/model/RootPolicyEngineData.java,0
src/org/apache/ws/security/policy/model/SignatureToken.java,0
src/org/apache/ws/security/policy/model/SignedEncryptedElements.java,0
src/org/apache/ws/security/policy/model/SignedEncryptedParts.java,0
src/org/apache/ws/security/policy/model/SupportingToken.java,0
src/org/apache/ws/security/policy/model/SymmetricAsymmetricBindingBase.java,0
src/org/apache/ws/security/policy/model/SymmetricBinding.java,0
src/org/apache/ws/security/policy/model/Token.java,0
src/org/apache/ws/security/policy/model/TokenWrapper.java,0
src/org/apache/ws/security/policy/model/TransportBinding.java,0
src/org/apache/ws/security/policy/model/UsernameToken.java,0
src/org/apache/ws/security/policy/model/Wss10.java,0
src/org/apache/ws/security/policy/model/Wss11.java,0
src/org/apache/ws/security/policy/model/X509Token.java,0
src/org/apache/ws/security/policy/parser/SecurityPolicy.java,0
src/org/apache/ws/security/policy/parser/SecurityPolicyToken.java,0
src/org/apache/ws/security/policy/parser/SecurityProcessorContext.java,0
src/org/apache/ws/security/policy/parser/WSSPolicyProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/AlgorithmSuiteProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/AsymmetricBindingProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/EncryptedPartsElementsProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/EndorsingSupportingTokensProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/InitiatorRecipientTokenProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/LayoutProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/SignedEndorsingSupportingTokensProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/SignedPartsElementsProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/SignedSupportingTokensProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/SignEncProtectTokenProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/SupportingTokensProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/SymmetricBindingProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/Trust10Processor.java,0
src/org/apache/ws/security/policy/parser/processors/UsernameTokenProcessor.java,0
src/org/apache/ws/security/policy/parser/processors/Wss10Processor.java,0
src/org/apache/ws/security/policy/parser/processors/Wss11Processor.java,0
src/org/apache/ws/security/policy/parser/processors/X509TokenProcessor.java,0
