relName,AvgWMC,CCMax,CDE,CIE,NTM,SDMC,WMC,AvgSLOC,NA,NAIMP,NCM,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,loc,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,PII,SIX,SP,SPA,SPD,CBO,DAC,DACquote,ICP,IHICP,NIHICP,bug,bugDensity
connectors/documentum/build-stub/src/main/java/com/documentum/fc/client/IDfSessionManager.java,0.0,0,3.23890125660263,3.23592635062903,3,0.0,0,1.6666666666666698,0,0,0,3,3,3,3,0,3,4,8,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/client/IDfSysObject.java,0.0,0,3.944613392971741,3.3781776685955096,13,0.0,0,2.0,0,0,0,13,13,13,13,0,13,2,29,14,0,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/client/IDfType.java,0.0,0,2.0,2.0,1,0.0,0,2.0,0,0,0,1,1,1,1,0,1,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/client/IDfTypedObject.java,0.0,0,2.8159220638351696,2.81634011385341,4,0.0,0,2.0,0,0,0,4,4,4,4,0,4,4,11,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/client/IDfUser.java,0.0,0,2.3219280948873595,1.92192809488736,2,0.0,0,2.0,0,0,0,2,2,2,2,0,2,0,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/client/IDfVersionPolicy.java,0.0,0,1.5849625007211599,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/common/DfException.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,0,0,0,0,0,0,1,1,5,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/common/DfObject.java,1.0,1,0.0,0.0,1,0.0,1,3.0,0,0,0,1,1,1,1,0,1,0,6,2,0,1,0,0,0,0,1,0,0,0,3,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/common/DfTime.java,1.0,1,2.9219280948873596,2.52164063634332,2,0.0,2,3.5,0,0,0,2,2,3,2,0,2,2,10,4,1,0,1,0,0,0,2,1,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/common/IDfId.java,0.0,0,1.5849625007211599,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/common/IDfLoginInfo.java,0.0,0,2.84643934467102,2.6416041678685898,3,0.0,0,1.0,0,0,0,3,3,3,3,0,3,3,6,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/documentum/build-stub/src/main/java/com/documentum/fc/common/IDfTime.java,0.0,0,2.12808527889139,1.5,1,0.0,0,1.0,1,1,0,1,1,1,1,0,1,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/admin/ClassDefinition.java,0.0,0,2.52164063634332,2.25162916738782,3,0.0,0,1.0,0,0,0,3,3,3,3,0,3,0,6,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/admin/DocumentClassDefinition.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/admin/SubscribableClassDefinition.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/admin/VersionableClassDefinition.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/AccessPermissionList.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/ClassDefinitionSet.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/ContainableSet.java,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/ContentElementList.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/DependentObjectList.java,0.0,0,2.3219280948873595,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/EngineCollection.java,0.0,0,1.5849625007211599,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/EngineSet.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/FolderSet.java,0.0,0,2.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/IndependentObjectSet.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/PropertyDescriptionList.java,0.0,0,1.5849625007211599,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/RepositoryRowSet.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/collection/SubscribableSet.java,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/constants/AccessLevel.java,1.0,1,2.58496250072116,0.0,1,0.0,1,1.0,1,1,0,1,1,1,1,0,1,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/constants/AccessType.java,1.0,1,2.8073549220576,0.0,1,0.0,1,4.0,2,2,0,1,1,1,1,0,1,0,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/constants/FilteredPropertyType.java,1.0,1,2.40563906222957,0.0,1,0.0,1,1.0,1,1,0,1,1,1,1,0,1,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/constants/SecurityPrincipalType.java,1.0,1,2.58496250072116,0.0,1,0.0,1,4.0,1,1,0,1,1,1,1,0,1,0,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/Connection.java,0.0,0,2.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/Containable.java,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/ContentElement.java,0.0,0,2.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/ContentTransfer.java,0.0,0,2.58496250072116,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/DependentObject.java,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/Document.java,0.0,0,3.3219280948873595,2.0,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/Domain.java,0.0,0,1.5849625007211599,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/EngineObject.java,0.0,0,3.0,2.0,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,0,5,3,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/Factory.java,0.0,0,4.39267725001557,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,61,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/Folder.java,0.0,0,3.1699250014423104,2.0,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/IndependentObject.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/IndependentlyPersistableObject.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/InstantiatingScope.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/ObjectStore.java,0.0,0,2.3219280948873595,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/RepositoryObject.java,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/Scope.java,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/Subscribable.java,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/core/Versionable.java,0.0,0,1.5849625007211599,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/exception/EngineRuntimeException.java,1.0,1,3.52806431158405,3.3005590923909502,3,0.0,3,4.0,0,0,0,3,3,3,3,0,3,2,15,5,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/exception/ExceptionCode.java,1.0,1,3.0,0.0,2,0.0,2,0.0,6,6,0,2,2,2,2,0,2,1,9,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,1,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/meta/ClassDescription.java,0.0,0,2.3219280948873595,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/meta/Metadata.java,0.0,0,1.5849625007211599,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/meta/PropertyDescription.java,0.0,0,2.58496250072116,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/property/Properties.java,0.0,0,3.50689059560852,2.9139770731827497,3,0.0,0,1.0,0,0,0,3,3,3,3,0,3,2,6,4,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/property/Property.java,0.0,0,3.3219280948873595,2.58496250072116,3,0.0,0,1.0,0,0,0,3,3,3,3,0,3,0,6,4,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/property/PropertyFilter.java,1.0,1,3.4182958340544904,3.4594316186372995,2,0.0,2,3.0,0,0,0,2,2,2,2,0,2,5,9,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/query/RepositoryRow.java,0.0,0,2.58496250072116,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/query/SearchSQL.java,1.0,1,1.92192809488736,2.0,2,0.0,2,3.0,0,0,0,2,2,2,2,0,2,1,9,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/query/SearchScope.java,1.0,1,3.12192809488736,3.7004397181410895,2,0.0,2,4.0,0,0,0,2,2,2,2,0,2,5,11,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/security/AccessPermission.java,0.0,0,2.3219280948873595,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/security/DiscretionaryPermission.java,0.0,0,2.3219280948873595,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/security/Group.java,0.0,0,2.0,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/security/Permission.java,0.0,0,2.8073549220576,2.0,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/security/SecurityPrincipal.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/security/User.java,0.0,0,2.0,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/util/ConfigurationParameters.java,0.0,0,2.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/util/Id.java,1.0,1,3.0,1.5849625007211599,1,0.0,1,1.0,0,0,0,1,1,1,1,0,1,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/filenet/build-stub/src/main/java/com/filenet/api/util/UserContext.java,1.0,1,3.7887549139935,3.784941827437641,3,0.0,3,3.6666666666666696,0,0,2,1,3,3,3,0,3,5,14,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0
connectors/livelink/build-stub/src/main/java/com/opentext/api/LAPI_ATTRIBUTES.java,1.0,1,3.48171457298607,3.34643934467102,3,0.0,3,3.6666666666666696,1,1,0,3,3,3,3,0,3,9,15,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0
connectors/livelink/build-stub/src/main/java/com/opentext/api/LAPI_DOCUMENTS.java,1.0,1,4.96527351784613,4.49464214862644,11,0.0,11,3.90909090909091,11,11,0,11,11,11,11,0,11,30,57,33,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0
connectors/livelink/build-stub/src/main/java/com/opentext/api/LAPI_USERS.java,1.0,1,3.81366068968818,3.49922754172336,5,0.0,5,3.8,3,3,0,5,5,5,5,0,5,9,25,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.0
connectors/livelink/build-stub/src/main/java/com/opentext/api/LLBadServerCertificateException.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/livelink/build-stub/src/main/java/com/opentext/api/LLConnect.java,1.0,1,3.10837570005394,3.07817586508658,7,0.0,7,3.85714285714286,0,0,0,7,7,7,7,0,7,4,30,14,0,1,0,0,0,0,7,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
connectors/livelink/build-stub/src/main/java/com/opentext/api/LLCouldNotConnectHTTPException.java,0.0,0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
