"name_id","AvgWMC","CCMax","CDE","CIE","NTM","SDMC","WMC","AvgSLOC","NA.","NAIMP","NCM","NIM","NLM","NM","NMIMP","NMNpub","Nmpub","NumPara","loc","stms","AID","CLD","DIT","DP","DPA","DPD","NMA","NMI","NMO","NOA","NOC","NOD","NOP","PII","SIX","SP","SPA","SPD","CBO","DAC","DACquote","ICP","IHICP","NIHICP","bug"
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\FlumeEventPointer.java",1.75,6,3.7489948035251,3.67874014488206,6,1.6393596310755,14,6.875,2,2,1,7,8,8,8,0,8,4,62,42,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\FlumeEventQueue.java",2.21052631578947,7,6.51669008537421,5.29196943338846,7,1.73444811087201,42,9.31578947368421,6,6,0,19,19,19,19,5,14,20,337,240,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,5,4,100,0,100,1
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\Log.java",3.13793103448276,10,6.794897128212,7.14884574413934,14,2.75085112761092,91,19.0689655172414,29,29,0,29,29,29,29,14,15,46,703,494,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,26,19,13,157,0,157,1
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\LogFile.java",3.33333333333333,8,6.44026547518306,5.89952821975787,2,3.29983164553722,10,21.6666666666667,4,4,3,0,3,3,3,2,1,5,452,307,0,1,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,8,2,2,29,0,29,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\LogFileFactory.java",3.4,5,3.79746763298401,4.96547352535836,2,1.95959179422654,17,17.6,1,1,4,1,5,5,5,1,4,15,92,51,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,1,1,6,0,6,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\LogFileRetryableIOException.java",1,1,2.58496250072116,2.18872187554087,3,0,3,3,1,1,0,3,3,3,3,0,3,3,12,8,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\LogFileV2.java",1,1,5.48516015892113,0,1,0,1,1,6,2,0,1,1,4,1,1,0,0,110,64,1,0,1,0,0,0,1,3,0,1,0,0,1,0.0833333333333333,0,0,0,0,1,1,1,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\LogFileV3.java",2.5,4,6.46540245400922,4.07147746917417,1,1.5,5,12,5,1,1,1,2,5,2,1,1,3,263,162,1,0,1,0,0,0,2,3,0,1,0,0,1,0.111111111111111,0,0,0,0,1,1,1,2,0,2,1
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\LogRecord.java",1.4,3,3.86752135334778,4.2155478066993,4,0.8,7,6,4,4,0,5,5,5,5,0,5,4,41,23,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,0,6,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\LogUtils.java",2,4,3.61634856607517,4.89095732094917,2,1.4142135623731,6,12,1,1,3,0,3,3,3,0,3,3,40,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\Pair.java",1,1,2.85206062541148,3.04774267858127,4,0,4,3.25,2,2,1,3,4,4,4,0,4,4,17,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\Put.java",1.33333333333333,3,4.23976359171015,5.56227264304315,7,0.666666666666667,12,6.66666666666667,7,1,0,9,9,17,9,0,9,9,69,49,1,0,1,5,5,0,4,8,5,1,0,0,1,0.261538461538462,0.294117647058824,0,0,0,8,1,1,42,9,33,1
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\ReplayHandler.java",11.8,24,4.97057309581168,6.62108142279029,1,9.8264947972306,59,59.6,7,7,0,5,5,5,5,2,3,8,309,230,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,6,6,122,0,122,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\Rollback.java",1,1,4.01531953111478,4.79155684223792,7,0,7,4.42857142857143,6,0,0,7,7,15,7,0,7,6,39,22,1,0,1,5,5,0,2,8,5,1,0,0,1,0.239316239316239,0.333333333333333,0,0,0,3,0,0,13,9,4,1
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\Serialization.java",1,1,3.50325833477565,3.30971898332444,3,0,3,3,6,6,2,1,3,3,3,1,2,2,17,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\Take.java",1,1,4.30383074292325,4.88703679390377,10,0,10,5.1,8,2,0,10,10,18,10,0,10,10,61,44,1,0,1,5,5,0,5,8,5,1,0,0,1,0.267094017094017,0.277777777777778,0,0,0,3,0,0,19,9,10,1
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\TransactionEventRecord.java",1.42857142857143,4,5.53426136517255,5.86075469634133,9,1.23717914826348,20,8.71428571428571,6,6,6,8,14,14,14,2,12,20,164,99,0,1,0,20,0,20,14,0,0,0,4,4,0,0,0,0,0,0,10,3,3,17,0,17,1
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\TransactionIDOracle.java",1.33333333333333,2,2.92192809488736,2.95591309517582,2,0.471404520791032,4,3.33333333333333,1,1,2,1,3,3,3,1,2,1,14,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\WriteOrderOracle.java",1.33333333333333,2,2.92192809488736,2.95591309517582,2,0.471404520791032,4,3.33333333333333,1,1,2,1,3,3,3,1,2,1,14,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\encryption\AESCTRNoPaddingProvider.java",2.25,5,5.12799478560459,4.84886133405905,2,1.6393596310755,9,10,2,2,2,2,4,4,4,2,2,8,98,58,1,0,1,2,2,0,2,0,2,1,0,0,1,0.444444444444444,0.5,0,0,0,4,2,2,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\encryption\CipherProvider.java",0,0,4.06424538410977,2.25162916738782,2,0,0,1,0,0,0,2,2,2,2,0,2,0,34,26,0,1,0,2,0,2,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\encryption\CipherProviderFactory.java",3.33333333333333,6,3.61780968437445,4.87570500771392,0,1.88561808316413,10,17.3333333333333,1,1,3,0,3,3,3,1,2,9,57,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,1,1,16,0,16,1
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\encryption\CipherProviderType.java",1,1,3.00623892865339,2.12192809488736,4,0,4,1.5,3,3,0,4,4,4,4,0,4,2,11,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\encryption\EncryptionConfiguration.java",1,1,2.72548055699787,0,1,0,1,1,8,8,0,1,1,1,1,1,0,0,11,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\encryption\JCEFileKeyProvider.java",3,4,5.27011158931423,5.09514601347883,0,1,6,17.5,5,5,0,2,2,3,2,0,2,6,79,49,1,0,1,0,0,0,2,1,0,1,0,0,1,0.111111111111111,0,1,1,0,0,4,4,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\encryption\KeyProvider.java",0,0,3.12192809488736,2,1,0,0,1,0,0,0,1,1,1,1,0,1,1,6,4,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\encryption\KeyProviderFactory.java",7,7,3.54659356429494,4.62967633472944,0,0,7,42,1,1,1,0,1,1,1,0,1,6,47,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,9,0,9,1
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\encryption\KeyProviderType.java",1,1,3.22109725005796,2.75162916738782,4,0,4,1.5,3,3,0,4,4,4,4,0,4,2,11,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0
"flume-ng-channels\flume-file-channel\src\main\java\org\apache\flume\channel\file\proto\ProtosFactory.java",1,1,6.5189205077882,3.16992500144231,3,0,3,2.33333333333333,27,27,2,1,3,3,3,1,2,1,5409,3354,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,1
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\CountingSinkRunner.java",1.83333333333333,6,3.84410654481454,4.35455244495229,5,1.86338998124982,11,5.83333333333333,5,5,0,6,6,6,6,0,6,5,42,29,1,0,1,0,0,0,6,0,0,1,0,0,1,0.142857142857143,0,0,0,0,2,1,1,0,0,0,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\CountingSourceRunner.java",1.75,6,3.86935042169722,4.74100028182506,6,1.6393596310755,14,6,5,5,0,8,8,8,8,0,8,10,56,39,1,0,1,0,0,0,8,0,0,1,0,0,1,0.148148148148148,0,0,0,0,7,1,1,4,0,4,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestCheckpoint.java",1,1,3.58989809546429,4.6433791816829,3,0,3,9,3,3,0,3,3,3,3,0,3,0,35,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,1,30,0,30,1
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestCheckpointRebuilder.java",1,1,3.64022392894185,5.14907063043944,3,0,3,12.3333333333333,6,1,0,3,3,7,3,0,3,0,44,31,1,0,1,2,2,0,1,4,2,1,0,0,1,0.194444444444444,0.285714285714286,0,0,0,8,1,1,40,6,34,1
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestEventQueueBackingStoreFactory.java",1.33333333333333,2,4.41566147019176,5.52168092293156,6,0.471404520791032,12,8.22222222222222,5,5,0,9,9,9,9,1,8,5,99,53,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,5,2,52,0,52,1
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestFileChannel.java",1.5,3,4.01123759145526,6.24803027759048,11,0.790569415042095,24,24.375,6,1,0,16,16,20,16,0,16,3,410,309,1,0,1,2,2,0,14,4,2,1,0,0,1,0.266666666666667,0.1,0,0,0,14,1,1,275,30,245,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestFileChannelBase.java",1.33333333333333,2,4.02751826628863,4.69850669608777,4,0.471404520791032,8,5.66666666666667,5,5,0,6,6,6,6,4,2,2,43,32,0,1,0,12,0,12,6,0,0,0,6,6,0,0,0,0,0,0,3,5,3,10,0,10,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestFileChannelFormatRegression.java",1.33333333333333,2,3.98418371977919,5.06020356714189,4,0.471404520791032,8,9.16666666666667,6,1,0,6,6,10,6,0,6,1,64,41,1,0,1,2,2,0,4,4,2,1,0,0,1,0.244444444444444,0.2,0,0,0,3,1,1,33,6,27,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestFileChannelRestart.java",1.21428571428571,3,3.90072541822841,5.28744106707577,12,0.557874976850475,17,8.28571428571429,6,1,0,14,14,18,14,0,14,4,133,95,1,0,1,2,2,0,12,4,2,1,0,0,1,0.264957264957265,0.111111111111111,0,0,0,5,1,1,90,18,72,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestFileChannelRollback.java",1.4,3,3.68970373219955,5.13962019699711,4,0.8,7,15,6,1,0,5,5,9,5,0,5,0,84,71,1,0,1,2,2,0,3,4,2,1,0,0,1,0.236111111111111,0.222222222222222,0,0,0,8,1,1,70,5,65,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestFlumeEvent.java",1,1,2.25162916738782,4.63761599415091,2,0,2,11,0,0,0,2,2,2,2,0,2,0,26,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,24,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestFlumeEventPointer.java",1,1,2.28103611255342,3.37675935152393,4,0,4,7.75,0,0,0,4,4,4,4,0,4,0,37,28,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,0,51,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestFlumeEventQueue.java",1.47619047619048,6,4.89696384963873,5.29985382205495,17,1.17995349460608,31,11.6666666666667,5,5,1,20,21,21,21,0,21,1,297,197,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,5,4,326,0,326,1
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestIntegration.java",3.66666666666667,7,4.30350885479768,5.86011038421633,0,2.35702260395516,11,23.3333333333333,6,6,0,3,3,3,3,0,3,0,82,71,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,6,4,48,0,48,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestLog.java",1.53333333333333,5,4.23394764675364,6.05041059337109,11,1.08730042868667,23,13.6,6,6,0,15,15,15,15,1,14,3,225,162,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,3,2,258,0,258,1
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestLogFile.java",2.57142857142857,6,3.97587518212088,6.34069056116926,1,1.49829835452879,18,18.4285714285714,5,5,0,7,7,7,7,0,7,2,143,102,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,15,3,2,91,0,91,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestLogRecord.java",1.5,2,1.92192809488736,4.21351401617042,1,0.5,3,16,0,0,0,2,2,2,2,0,2,0,36,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,0,25,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestTransactionEventRecordV2.java",1.22222222222222,2,3.34194534761954,5.44066362416926,7,0.415739709641549,11,10.7777777777778,0,0,0,9,9,9,9,2,7,5,105,71,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,112,0,112,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestTransactionEventRecordV3.java",1.125,2,3.02153646989481,5.0708719605866,7,0.330718913883074,9,11,0,0,0,8,8,8,8,1,7,2,96,66,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,131,0,131,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestTransactionIDOracle.java",1,1,1.58496250072116,3.28063906222957,1,0,1,6,0,0,0,1,1,1,1,0,1,0,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestUtils.java",2.11764705882353,5,4.52790975779929,6.46419331328521,10,1.56740148170285,36,12.2941176470588,0,0,17,0,17,17,17,0,17,43,211,147,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,13,0,0,32,0,32,1
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\TestWriteOrderOracle.java",1,1,1.58496250072116,3.28063906222957,1,0,1,6,0,0,0,1,1,1,1,0,1,0,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\encryption\CipherProviderTestSuite.java",1.33333333333333,2,3.32733990008351,4.49131604961941,4,0.471404520791032,8,6.16666666666667,2,2,0,6,6,6,6,0,6,4,41,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,2,12,0,12,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\encryption\EncryptionTestUtils.java",2.5,4,3.23909791798879,5.74247091220611,1,1.11803398874989,10,19,0,0,4,0,4,4,4,1,3,9,78,49,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,1
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\encryption\TestAESCTRNoPaddingProvider.java",1,1,3.85216872360328,4.15015851316673,2,0,2,6.5,4,4,0,2,2,2,2,0,2,0,21,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,4,4,12,0,12,0
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\encryption\TestFileChannelEncryption.java",1.61111111111111,3,4.14340760298639,5.88105560728009,8,0.590563656263036,29,14.7777777777778,9,4,0,18,18,22,18,2,16,6,288,202,1,0,1,2,2,0,16,4,2,1,0,0,1,0.26797385620915,0.0909090909090909,0,0,0,9,4,3,153,30,123,1
"flume-ng-channels\flume-file-channel\src\test\java\org\apache\flume\channel\file\encryption\TestJCEFileKeyProvider.java",1.42857142857143,3,4.61436944588676,5.81815825347984,5,0.728431359084683,10,9.14285714285714,6,6,0,7,7,7,7,3,4,2,76,49,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,6,4,60,0,60,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\ConfigurationConstants.java",1,1,4.0766483065098,0,1,0,1,2,33,33,0,1,1,1,1,1,0,0,52,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\DatabaseType.java",1.14285714285714,2,3.44063635267327,3.63883012703221,6,0.349927106111883,8,3.14285714285714,7,7,1,6,7,7,7,1,6,5,31,18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\JdbcChannel.java",1,1,4.16140632972184,4.20914148934848,7,0,7,3.28571428571429,4,2,0,7,7,13,7,1,6,2,32,19,1,0,1,2,2,0,5,6,2,1,0,0,1,0.222222222222222,0.153846153846154,0,0,0,6,1,1,11,6,5,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\JdbcChannelException.java",1,1,2.66449777920046,2.25656476213095,3,0,3,3,2,1,0,3,3,6,3,0,3,4,12,8,2,0,2,0,0,0,3,3,0,2,0,0,1,0.166666666666667,0,0,0,0,0,0,0,5,5,0,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\JdbcChannelProviderFactory.java",2.33333333333333,3,3.18200581476021,3.69454882778696,1,0.942809041582063,7,8,2,2,2,1,3,3,3,1,2,3,28,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,1,4,0,4,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\TransactionIsolation.java",1,1,3.86957674631639,3.10538854220753,7,0,7,2.28571428571429,6,6,1,6,7,7,7,1,6,4,24,14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\impl\DerbySchemaHandler.java",13.6666666666667,51,5.64579745163166,6.98604786521166,2,15.9164485150844,123,70.2222222222222,76,76,0,9,9,9,9,3,6,46,831,497,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,76,3,102,0,102,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\impl\JdbcChannelProviderImpl.java",6,24,5.1484414715789,6.85225398750267,2,6.03022689155527,66,35,16,16,0,11,11,11,11,6,5,24,411,245,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,14,8,98,0,98,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\impl\JdbcTransactionFactory.java",1,1,3.08505510275648,2.52164063634332,2,0,2,4.5,2,2,0,2,2,2,2,2,0,2,14,9,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0,0,0,0,2,2,2,4,0,4,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\impl\JdbcTransactionImpl.java",3.25,11,4.53628623116887,4.97759322309605,3,3.19178633370093,26,14,10,10,0,8,8,8,8,4,4,8,129,84,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,5,5,20,0,20,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\impl\MySQLSchemaHandler.java",1,1,3.98989809546429,3.90726822961739,7,0,7,2.71428571428571,1,1,0,7,7,7,7,1,6,8,28,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\impl\PersistableEvent.java",1.5,4,5.82498818874053,5.01461117466703,9,0.957427107756338,18,6.5,5,5,0,12,12,12,12,3,9,10,273,188,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,0,5,0
"flume-ng-channels\flume-jdbc-channel\src\main\java\org\apache\flume\channel\jdbc\impl\SchemaHandlerFactory.java",2,3,2.25162916738782,3.46328051781081,1,1,4,9,0,0,1,1,2,2,2,1,1,2,20,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,7,0
"flume-ng-channels\flume-jdbc-channel\src\test\java\org\apache\flume\channel\jdbc\BaseJdbcChannelProviderTest.java",3.25,6,5.37450807735883,6.44818622882804,2,2.10653744329409,26,21.75,4,4,1,7,8,8,8,2,6,5,258,203,0,1,0,2,0,2,8,0,0,0,2,2,0,0,0,0,0,0,10,4,4,100,0,100,0
"flume-ng-channels\flume-jdbc-channel\src\test\java\org\apache\flume\channel\jdbc\MockEvent.java",1,1,3.27760772245429,3.13598573049654,6,0,6,3.16666666666667,3,3,0,6,6,6,6,0,6,5,28,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"flume-ng-channels\flume-jdbc-channel\src\test\java\org\apache\flume\channel\jdbc\MockEventUtils.java",1.6,3,4.10346518960165,5.30006481543907,3,0.8,8,9.6,3,3,4,1,5,5,5,1,4,8,62,46,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,0,4,0
